"";"Eprime.Basename";"CS";"aware";"ordre";"SDO";"RWA";"score";"awareF";"cond";"ordR";"condR";"fami";"famiC";"interact";"interactC";"RWAC"
"1";"Greebles-1118-1";"B1";-0,176684098649536;"CE2";0,212833212651664;29;5;"40f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,203287992161869
"2";"Greebles-1118-1";"B2";-0,176684098649536;"CE2";0,212833212651664;29;4;"40f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,203287992161869
"3";"Greebles-1118-1";"B3";0,789059013992778;"CE2";0,212833212651664;29;7;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,203287992161869
"4";"Greebles-1118-1";"B4";0,306187457671621;"CE2";0,212833212651664;29;4;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,203287992161869
"5";"Greebles-1118-1";"B5";-0,176684098649536;"CE2";0,212833212651664;29;4;"40f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,203287992161869
"6";"Greebles-1118-1";"B6";1,27193057031394;"CE2";0,212833212651664;29;8;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,203287992161869
"7";"Greebles-1118-1";"B7";1,27193057031394;"CE2";0,212833212651664;29;7;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,203287992161869
"8";"Greebles-1118-1";"B8";0,306187457671621;"CE2";0,212833212651664;29;4;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,203287992161869
"9";"Greebles-1118-1";"M1";-0,176684098649536;"CE2";0,212833212651664;29;4;"40f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,203287992161869
"10";"Greebles-1118-1";"M2";-0,418119876810115;"CE2";0,212833212651664;29;4;"35f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,203287992161869
"11";"Greebles-1118-1";"M3";-0,418119876810115;"CE2";0,212833212651664;29;6;"35f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,203287992161869
"12";"Greebles-1118-1";"M4";-0,418119876810115;"CE2";0,212833212651664;29;4;"35f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,203287992161869
"13";"Greebles-1118-1";"M5";-0,176684098649536;"CE2";0,212833212651664;29;4;"40f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,203287992161869
"14";"Greebles-1118-1";"M6";-0,176684098649536;"CE2";0,212833212651664;29;4;"40f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,203287992161869
"15";"Greebles-1118-1";"M7";-0,176684098649536;"CE2";0,212833212651664;29;5;"40f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,203287992161869
"16";"Greebles-1118-1";"M8";-0,659555654970694;"CE2";0,212833212651664;29;4;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,203287992161869
"17";"Greebles-1174-1";"B1";-0,176684098649536;"CE1";-1,01601375270364;38;8;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"18";"Greebles-1174-1";"B2";1,75480212663509;"CE1";-1,01601375270364;38;8;"80f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"19";"Greebles-1174-1";"B3";1,27193057031394;"CE1";-1,01601375270364;38;7;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"20";"Greebles-1174-1";"B4";0,789059013992778;"CE1";-1,01601375270364;38;6;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"21";"Greebles-1174-1";"B5";0,306187457671621;"CE1";-1,01601375270364;38;5;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"22";"Greebles-1174-1";"B6";-1,86673454577359;"CE1";-1,01601375270364;38;6;"5f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"23";"Greebles-1174-1";"B7";-0,176684098649536;"CE1";-1,01601375270364;38;7;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"24";"Greebles-1174-1";"B8";-0,176684098649536;"CE1";-1,01601375270364;38;3;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"25";"Greebles-1174-1";"M1";-0,659555654970694;"CE1";-1,01601375270364;38;3;"30f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"26";"Greebles-1174-1";"M2";0,789059013992778;"CE1";-1,01601375270364;38;4;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"27";"Greebles-1174-1";"M3";0,306187457671621;"CE1";-1,01601375270364;38;3;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"28";"Greebles-1174-1";"M4";0,789059013992778;"CE1";-1,01601375270364;38;4;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"29";"Greebles-1174-1";"M5";-0,176684098649536;"CE1";-1,01601375270364;38;5;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"30";"Greebles-1174-1";"M6";0,789059013992778;"CE1";-1,01601375270364;38;5;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"31";"Greebles-1174-1";"M7";-0,659555654970694;"CE1";-1,01601375270364;38;5;"30f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"32";"Greebles-1174-1";"M8";1,03049479215336;"CE1";-1,01601375270364;38;2;"65f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"33";"Greebles-1189-1";"B1";-0,176684098649536;"CE1";-0,345733589782567;38;7;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"34";"Greebles-1189-1";"B2";0,306187457671621;"CE1";-0,345733589782567;38;4;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"35";"Greebles-1189-1";"B3";0,789059013992778;"CE1";-0,345733589782567;38;7;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"36";"Greebles-1189-1";"B4";-0,176684098649536;"CE1";-0,345733589782567;38;8;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"37";"Greebles-1189-1";"B5";0,306187457671621;"CE1";-0,345733589782567;38;8;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"38";"Greebles-1189-1";"B6";0,306187457671621;"CE1";-0,345733589782567;38;5;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"39";"Greebles-1189-1";"B7";-0,176684098649536;"CE1";-0,345733589782567;38;6;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"40";"Greebles-1189-1";"B8";-0,176684098649536;"CE1";-0,345733589782567;38;6;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,27054995101168
"41";"Greebles-1189-1";"M1";0,789059013992778;"CE1";-0,345733589782567;38;5;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"42";"Greebles-1189-1";"M2";0,789059013992778;"CE1";-0,345733589782567;38;6;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"43";"Greebles-1189-1";"M3";-0,176684098649536;"CE1";-0,345733589782567;38;7;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"44";"Greebles-1189-1";"M4";-0,176684098649536;"CE1";-0,345733589782567;38;5;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"45";"Greebles-1189-1";"M5";0,306187457671621;"CE1";-0,345733589782567;38;7;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"46";"Greebles-1189-1";"M6";0,789059013992778;"CE1";-0,345733589782567;38;5;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"47";"Greebles-1189-1";"M7";0,306187457671621;"CE1";-0,345733589782567;38;5;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"48";"Greebles-1189-1";"M8";0,306187457671621;"CE1";-0,345733589782567;38;7;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,27054995101168
"49";"Greebles-1316-1";"B1";-0,176684098649536;"CE2";2,67052714336228;26;4;"40f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,694567306553053
"50";"Greebles-1316-1";"B2";-0,659555654970694;"CE2";2,67052714336228;26;4;"30f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,694567306553053
"51";"Greebles-1316-1";"B3";1,12706910341759;"CE2";2,67052714336228;26;6;"670";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,694567306553053
"52";"Greebles-1316-1";"B4";1,27193057031394;"CE2";2,67052714336228;26;6;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,694567306553053
"53";"Greebles-1316-1";"B5";1,27193057031394;"CE2";2,67052714336228;26;6;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,694567306553053
"54";"Greebles-1316-1";"B6";1,75480212663509;"CE2";2,67052714336228;26;7;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,694567306553053
"55";"Greebles-1316-1";"B7";1,27193057031394;"CE2";2,67052714336228;26;3;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,694567306553053
"56";"Greebles-1316-1";"B8";1,27193057031394;"CE2";2,67052714336228;26;6;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,694567306553053
"57";"Greebles-1316-1";"M1";0,789059013992778;"CE2";2,67052714336228;26;4;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,694567306553053
"58";"Greebles-1316-1";"M2";0,789059013992778;"CE2";2,67052714336228;26;5;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,694567306553053
"59";"Greebles-1316-1";"M3";0,789059013992778;"CE2";2,67052714336228;26;4;"60f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,694567306553053
"60";"Greebles-1316-1";"M4";1,27193057031394;"CE2";2,67052714336228;26;6;"70f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,694567306553053
"61";"Greebles-1316-1";"M5";1,27193057031394;"CE2";2,67052714336228;26;4;"70f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,694567306553053
"62";"Greebles-1316-1";"M6";-0,176684098649536;"CE2";2,67052714336228;26;3;"40f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,694567306553053
"63";"Greebles-1316-1";"M7";-0,659555654970694;"CE2";2,67052714336228;26;4;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,694567306553053
"64";"Greebles-1316-1";"M8";-0,659555654970694;"CE2";2,67052714336228;26;5;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,694567306553053
"65";"Greebles-1518-1";"B1";-1,62529876761301;"CE2";-1,12772711319049;25;4;"10f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"66";"Greebles-1518-1";"B2";0,306187457671621;"CE2";-1,12772711319049;25;4;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"67";"Greebles-1518-1";"B3";0,789059013992778;"CE2";-1,12772711319049;25;5;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"68";"Greebles-1518-1";"B4";0,306187457671621;"CE2";-1,12772711319049;25;5;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"69";"Greebles-1518-1";"B5";-0,176684098649536;"CE2";-1,12772711319049;25;4;"40f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"70";"Greebles-1518-1";"B6";0,789059013992778;"CE2";-1,12772711319049;25;6;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"71";"Greebles-1518-1";"B7";0,306187457671621;"CE2";-1,12772711319049;25;4;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"72";"Greebles-1518-1";"B8";0,789059013992778;"CE2";-1,12772711319049;25;6;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-0,858327078016782
"73";"Greebles-1518-1";"M1";-1,62529876761301;"CE2";-1,12772711319049;25;6;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"74";"Greebles-1518-1";"M2";2,72054523927741;"CE2";-1,12772711319049;25;6;"100";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"75";"Greebles-1518-1";"M3";-2,10817032393417;"CE2";-1,12772711319049;25;5;"0f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"76";"Greebles-1518-1";"M4";-2,10817032393417;"CE2";-1,12772711319049;25;7;"0f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"77";"Greebles-1518-1";"M5";-2,10817032393417;"CE2";-1,12772711319049;25;5;"0f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"78";"Greebles-1518-1";"M6";-2,10817032393417;"CE2";-1,12772711319049;25;6;"0f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"79";"Greebles-1518-1";"M7";-2,10817032393417;"CE2";-1,12772711319049;25;6;"0f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"80";"Greebles-1518-1";"M8";-2,10817032393417;"CE2";-1,12772711319049;25;5;"0f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-0,858327078016782
"81";"Greebles-1919-1";"B1";0,306187457671621;"CE1";-0,122306868808875;42;1;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,9255890368666
"82";"Greebles-1919-1";"B2";0,306187457671621;"CE1";-0,122306868808875;42;2;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,9255890368666
"83";"Greebles-1919-1";"B3";0,306187457671621;"CE1";-0,122306868808875;42;2;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,9255890368666
"84";"Greebles-1919-1";"B4";0,306187457671621;"CE1";-0,122306868808875;42;2;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,9255890368666
"85";"Greebles-1919-1";"B5";-1,62529876761301;"CE1";-0,122306868808875;42;1;"10f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,9255890368666
"86";"Greebles-1919-1";"B6";-0,176684098649536;"CE1";-0,122306868808875;42;2;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,9255890368666
"87";"Greebles-1919-1";"B7";0,306187457671621;"CE1";-0,122306868808875;42;1;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,9255890368666
"88";"Greebles-1919-1";"B8";0,306187457671621;"CE1";-0,122306868808875;42;1;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";1,9255890368666
"89";"Greebles-1919-1";"M1";0,354474613303737;"CE1";-0,122306868808875;42;8;"510";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,9255890368666
"90";"Greebles-1919-1";"M2";-0,176684098649536;"CE1";-0,122306868808875;42;8;"40f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,9255890368666
"91";"Greebles-1919-1";"M3";0,306187457671621;"CE1";-0,122306868808875;42;9;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,9255890368666
"92";"Greebles-1919-1";"M4";0,306187457671621;"CE1";-0,122306868808875;42;8;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,9255890368666
"93";"Greebles-1919-1";"M5";0,306187457671621;"CE1";-0,122306868808875;42;2;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,9255890368666
"94";"Greebles-1919-1";"M6";0,306187457671621;"CE1";-0,122306868808875;42;8;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,9255890368666
"95";"Greebles-1919-1";"M7";0,306187457671621;"CE1";-0,122306868808875;42;8;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,9255890368666
"96";"Greebles-1919-1";"M8";0,306187457671621;"CE1";-0,122306868808875;42;8;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";1,9255890368666
"97";"Greebles-2031-1";"B1";0,789059013992778;"CE1";1,32996681752012;25;1;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,858327078016782
"98";"Greebles-2031-1";"B2";-1,14242721129185;"CE1";1,32996681752012;25;5;"20f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,858327078016782
"99";"Greebles-2031-1";"B3";1,27193057031394;"CE1";1,32996681752012;25;7;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,858327078016782
"100";"Greebles-2031-1";"B4";-0,659555654970694;"CE1";1,32996681752012;25;5;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,858327078016782
"101";"Greebles-2031-1";"B5";-0,176684098649536;"CE1";1,32996681752012;25;4;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,858327078016782
"102";"Greebles-2031-1";"B6";-0,659555654970694;"CE1";1,32996681752012;25;9;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,858327078016782
"103";"Greebles-2031-1";"B7";-0,176684098649536;"CE1";1,32996681752012;25;7;"40f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,858327078016782
"104";"Greebles-2031-1";"B8";0,306187457671621;"CE1";1,32996681752012;25;8;"50f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,858327078016782
"105";"Greebles-2031-1";"M1";0,789059013992778;"CE1";1,32996681752012;25;4;"60f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,858327078016782
"106";"Greebles-2031-1";"M2";0,306187457671621;"CE1";1,32996681752012;25;6;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,858327078016782
"107";"Greebles-2031-1";"M3";1,27193057031394;"CE1";1,32996681752012;25;2;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,858327078016782
"108";"Greebles-2031-1";"M4";-1,14242721129185;"CE1";1,32996681752012;25;2;"20f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,858327078016782
"109";"Greebles-2031-1";"M5";-0,659555654970694;"CE1";1,32996681752012;25;2;"30f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,858327078016782
"110";"Greebles-2031-1";"M6";-1,62529876761301;"CE1";1,32996681752012;25;2;"10f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,858327078016782
"111";"Greebles-2031-1";"M7";-2,01159601266993;"CE1";1,32996681752012;25;3;"022";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,858327078016782
"112";"Greebles-2031-1";"M8";-1,14242721129185;"CE1";1,32996681752012;25;3;"20f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,858327078016782
"113";"Greebles-2119-1";"B1";1,75480212663509;"CE1";-0,457446950269413;29;5;"80f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,203287992161869
"114";"Greebles-2119-1";"B2";-0,659555654970694;"CE1";-0,457446950269413;29;3;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,203287992161869
"115";"Greebles-2119-1";"B3";-2,01159601266993;"CE1";-0,457446950269413;29;6;"020";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,203287992161869
"116";"Greebles-2119-1";"B4";1,27193057031394;"CE1";-0,457446950269413;29;6;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,203287992161869
"117";"Greebles-2119-1";"B5";1,27193057031394;"CE1";-0,457446950269413;29;7;"70f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,203287992161869
"118";"Greebles-2119-1";"B6";-0,659555654970694;"CE1";-0,457446950269413;29;6;"30f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,203287992161869
"119";"Greebles-2119-1";"B7";0,789059013992778;"CE1";-0,457446950269413;29;7;"60f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,203287992161869
"120";"Greebles-2119-1";"B8";-1,14242721129185;"CE1";-0,457446950269413;29;5;"20f";"Greebles";1;1;-1;"B";-0,999730567151246;"NegPos";-0,203287992161869
"121";"Greebles-2119-1";"M1";1,27193057031394;"CE1";-0,457446950269413;29;4;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"122";"Greebles-2119-1";"M2";-1,14242721129185;"CE1";-0,457446950269413;29;4;"20f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"123";"Greebles-2119-1";"M3";-0,659555654970694;"CE1";-0,457446950269413;29;2;"30f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"124";"Greebles-2119-1";"M4";1,27193057031394;"CE1";-0,457446950269413;29;3;"70f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"125";"Greebles-2119-1";"M5";-0,659555654970694;"CE1";-0,457446950269413;29;6;"30f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"126";"Greebles-2119-1";"M6";0,306187457671621;"CE1";-0,457446950269413;29;4;"50f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"127";"Greebles-2119-1";"M7";-1,14242721129185;"CE1";-0,457446950269413;29;3;"20f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"128";"Greebles-2119-1";"M8";-1,14242721129185;"CE1";-0,457446950269413;29;3;"20f";"Greebles";1;1;1;"A";0,999730567151246;"PosNeg";-0,203287992161869
"129";"Greebles-2144-1";"B1";1,75480212663509;"CE2";0,212833212651664;24;8;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-1,02208684948051
"130";"Greebles-2144-1";"B2";1,27193057031394;"CE2";0,212833212651664;24;9;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-1,02208684948051
"131";"Greebles-2144-1";"B3";1,75480212663509;"CE2";0,212833212651664;24;9;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-1,02208684948051
"132";"Greebles-2144-1";"B4";1,27193057031394;"CE2";0,212833212651664;24;8;"70f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-1,02208684948051
"133";"Greebles-2144-1";"B5";2,23767368295625;"CE2";0,212833212651664;24;8;"90f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-1,02208684948051
"134";"Greebles-2144-1";"B6";0,789059013992778;"CE2";0,212833212651664;24;6;"60f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-1,02208684948051
"135";"Greebles-2144-1";"B7";1,75480212663509;"CE2";0,212833212651664;24;9;"80f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-1,02208684948051
"136";"Greebles-2144-1";"B8";0,306187457671621;"CE2";0,212833212651664;24;7;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";-1,02208684948051
"137";"Greebles-2144-1";"M1";-0,176684098649536;"CE2";0,212833212651664;24;2;"40f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-1,02208684948051
"138";"Greebles-2144-1";"M2";-0,659555654970694;"CE2";0,212833212651664;24;1;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-1,02208684948051
"139";"Greebles-2144-1";"M3";-0,176684098649536;"CE2";0,212833212651664;24;2;"40f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-1,02208684948051
"140";"Greebles-2144-1";"M4";-1,62529876761301;"CE2";0,212833212651664;24;1;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-1,02208684948051
"141";"Greebles-2144-1";"M5";-1,14242721129185;"CE2";0,212833212651664;24;2;"20f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-1,02208684948051
"142";"Greebles-2144-1";"M6";-0,659555654970694;"CE2";0,212833212651664;24;2;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-1,02208684948051
"143";"Greebles-2144-1";"M7";-0,659555654970694;"CE2";0,212833212651664;24;5;"30f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-1,02208684948051
"144";"Greebles-2144-1";"M8";-1,62529876761301;"CE2";0,212833212651664;24;3;"10f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";-1,02208684948051
"145";"Greebles-2185-1";"B1";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,43430972247541
"146";"Greebles-2185-1";"B2";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,43430972247541
"147";"Greebles-2185-1";"B3";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,43430972247541
"148";"Greebles-2185-1";"B4";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,43430972247541
"149";"Greebles-2185-1";"B5";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,43430972247541
"150";"Greebles-2185-1";"B6";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,43430972247541
"151";"Greebles-2185-1";"B7";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,43430972247541
"152";"Greebles-2185-1";"B8";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;-1;"B";0,999730567151246;"PosNeg";1,43430972247541
"153";"Greebles-2185-1";"M1";0,306187457671621;"CE2";1,44168017800697;39;5;"50f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,43430972247541
"154";"Greebles-2185-1";"M2";0,306187457671621;"CE2";1,44168017800697;39;5;"50f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,43430972247541
"155";"Greebles-2185-1";"M3";0,306187457671621;"CE2";1,44168017800697;39;5;"50f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,43430972247541
"156";"Greebles-2185-1";"M4";0,306187457671621;"CE2";1,44168017800697;39;5;"50f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,43430972247541
"157";"Greebles-2185-1";"M5";0,306187457671621;"CE2";1,44168017800697;39;8;"50f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,43430972247541
"158";"Greebles-2185-1";"M6";0,306187457671621;"CE2";1,44168017800697;39;5;"50f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,43430972247541
"159";"Greebles-2185-1";"M7";0,306187457671621;"CE2";1,44168017800697;39;5;"50f";"Greebles";-1;1;1;"A";-0,999730567151246;"NegPos";1,43430972247541
