"ppt","stim1","RWAscore","usvalence","response","XP"
"869599__20160428_155319.csv","M4",-0.389428926001081,-0.5,2,"XP03"
"869599__20160428_155319.csv","B5",-0.389428926001081,0.5,9,"XP03"
"869599__20160428_155319.csv","B8",-0.389428926001081,0.5,9,"XP03"
"869599__20160428_155319.csv","B1",-0.389428926001081,0.5,9,"XP03"
"869599__20160428_155319.csv","M8",-0.389428926001081,-0.5,2,"XP03"
"869599__20160428_155319.csv","M3",-0.389428926001081,-0.5,2,"XP03"
"869599__20160428_155537.csv","B8",0.494141334210956,0.5,9,"XP03"
"869599__20160428_155537.csv","M7",0.494141334210956,-0.5,1,"XP03"
"869599__20160428_155537.csv","B2",0.494141334210956,0.5,9,"XP03"
"869599__20160428_155537.csv","B1",0.494141334210956,0.5,9,"XP03"
"869599__20160428_155537.csv","M2",0.494141334210956,-0.5,1,"XP03"
"869599__20160428_155537.csv","M1",0.494141334210956,-0.5,1,"XP03"
"869599__20160428_155537.csv","M5",0.494141334210956,-0.5,1,"XP03"
"869599__20160428_155537.csv","B6",0.494141334210956,0.5,1,"XP03"
"869599__20160428_155537.csv","B7",0.494141334210956,0.5,9,"XP03"
"869599__20160428_155537.csv","B4",0.494141334210956,0.5,9,"XP03"
"869599__20160428_155537.csv","B5",0.494141334210956,0.5,9,"XP03"
"869599__20160428_155537.csv","M3",0.494141334210956,-0.5,1,"XP03"
"869599__20160428_155537.csv","M8",0.494141334210956,-0.5,1,"XP03"
"869599__20160428_155537.csv","M4",0.494141334210956,-0.5,1,"XP03"
"869599__20160428_155537.csv","M6",0.494141334210956,-0.5,1,"XP03"
"869599__20160428_155537.csv","B3",0.494141334210956,0.5,9,"XP03"
"869599__20160428_155634.csv","M4",0.62036565709839,-0.5,1,"XP03"
"869599__20160428_155634.csv","M7",0.62036565709839,-0.5,1,"XP03"
"869599__20160428_155634.csv","B5",0.62036565709839,0.5,9,"XP03"
"869599__20160428_155634.csv","B3",0.62036565709839,0.5,9,"XP03"
"869599__20160428_155634.csv","B2",0.62036565709839,0.5,1,"XP03"
"869599__20160428_155634.csv","M6",0.62036565709839,-0.5,1,"XP03"
"869599__20160428_155634.csv","M8",0.62036565709839,-0.5,1,"XP03"
"869599__20160428_155634.csv","M1",0.62036565709839,-0.5,1,"XP03"
"869599__20160428_155634.csv","B4",0.62036565709839,0.5,9,"XP03"
"869599__20160428_155634.csv","B6",0.62036565709839,0.5,9,"XP03"
"869599__20160428_155634.csv","B7",0.62036565709839,0.5,9,"XP03"
"869599__20160428_155634.csv","M5",0.62036565709839,-0.5,1,"XP03"
"869599__20160428_155634.csv","B8",0.62036565709839,0.5,9,"XP03"
"869599__20160428_155634.csv","M3",0.62036565709839,-0.5,1,"XP03"
"869599__20160428_155634.csv","M2",0.62036565709839,-0.5,1,"XP03"
"869599__20160428_155634.csv","B1",0.62036565709839,0.5,9,"XP03"
"869599__20160428_155802.csv","B2",0.999038625760691,0.5,9,"XP03"
"869599__20160428_155802.csv","M1",0.999038625760691,-0.5,1,"XP03"
"869599__20160428_155802.csv","M8",0.999038625760691,-0.5,1,"XP03"
"869599__20160428_155802.csv","B5",0.999038625760691,0.5,9,"XP03"
"869599__20160428_155802.csv","M5",0.999038625760691,-0.5,1,"XP03"
"869599__20160428_155802.csv","B1",0.999038625760691,0.5,9,"XP03"
"869599__20160428_155802.csv","M6",0.999038625760691,-0.5,1,"XP03"
"869599__20160428_155802.csv","M3",0.999038625760691,-0.5,1,"XP03"
"869599__20160428_155802.csv","M2",0.999038625760691,-0.5,1,"XP03"
"869599__20160428_155802.csv","B7",0.999038625760691,0.5,9,"XP03"
"869599__20160428_155802.csv","M7",0.999038625760691,-0.5,1,"XP03"
"869599__20160428_155802.csv","B4",0.999038625760691,0.5,9,"XP03"
"869599__20160428_155802.csv","B6",0.999038625760691,0.5,9,"XP03"
"869599__20160428_155802.csv","B8",0.999038625760691,0.5,9,"XP03"
"869599__20160428_155802.csv","B3",0.999038625760691,0.5,9,"XP03"
"869599__20160428_155802.csv","M4",0.999038625760691,-0.5,1,"XP03"
"869599__20160428_160130.csv","M4",0.115468365548655,-0.5,5,"XP03"
"869599__20160428_160130.csv","M8",0.115468365548655,-0.5,5,"XP03"
"869599__20160428_160130.csv","B8",0.115468365548655,0.5,5,"XP03"
"869599__20160428_160130.csv","B7",0.115468365548655,0.5,5,"XP03"
"869599__20160428_160130.csv","B1",0.115468365548655,0.5,5,"XP03"
"869599__20160428_160130.csv","B3",0.115468365548655,0.5,5,"XP03"
"869599__20160428_160130.csv","B2",0.115468365548655,0.5,5,"XP03"
"869599__20160428_160130.csv","M3",0.115468365548655,-0.5,5,"XP03"
"869599__20160428_160130.csv","B6",0.115468365548655,0.5,5,"XP03"
"869599__20160428_160130.csv","M5",0.115468365548655,-0.5,5,"XP03"
"869599__20160428_160130.csv","M7",0.115468365548655,-0.5,5,"XP03"
"869599__20160428_160130.csv","M2",0.115468365548655,-0.5,5,"XP03"
"869599__20160428_160130.csv","M6",0.115468365548655,-0.5,5,"XP03"
"869599__20160428_160130.csv","M1",0.115468365548655,-0.5,5,"XP03"
"869599__20160428_160130.csv","B4",0.115468365548655,0.5,5,"XP03"
"869599__20160428_160130.csv","B5",0.115468365548655,0.5,5,"XP03"
"869599__20160428_160445.csv","B2",2.5137305004099,0.5,7,"XP03"
"869599__20160428_160445.csv","B6",2.5137305004099,0.5,5,"XP03"
"869599__20160428_160445.csv","B8",2.5137305004099,0.5,7,"XP03"
"869599__20160428_160445.csv","M7",2.5137305004099,-0.5,4,"XP03"
"869599__20160428_160445.csv","B3",2.5137305004099,0.5,5,"XP03"
"869599__20160428_160445.csv","M8",2.5137305004099,-0.5,5,"XP03"
"869599__20160428_160445.csv","M6",2.5137305004099,-0.5,6,"XP03"
"869599__20160428_160445.csv","M2",2.5137305004099,-0.5,7,"XP03"
"869599__20160428_160445.csv","B7",2.5137305004099,0.5,7,"XP03"
"869599__20160428_160445.csv","B4",2.5137305004099,0.5,5,"XP03"
"869599__20160428_160445.csv","M5",2.5137305004099,-0.5,4,"XP03"
"869599__20160428_160445.csv","B1",2.5137305004099,0.5,6,"XP03"
"869599__20160428_160445.csv","B5",2.5137305004099,0.5,5,"XP03"
"869599__20160428_160445.csv","M4",2.5137305004099,-0.5,7,"XP03"
"869599__20160428_160445.csv","M1",2.5137305004099,-0.5,6,"XP03"
"869599__20160428_160445.csv","M3",2.5137305004099,-0.5,4,"XP03"
"869599__20160428_160718.csv","B2",-0.768101894663382,0.5,7,"XP03"
"869599__20160428_160718.csv","M3",-0.768101894663382,-0.5,3,"XP03"
"869599__20160428_160718.csv","M4",-0.768101894663382,-0.5,3,"XP03"
"869599__20160428_160718.csv","B3",-0.768101894663382,0.5,8,"XP03"
"869599__20160428_160718.csv","B6",-0.768101894663382,0.5,8,"XP03"
"869599__20160428_160718.csv","M7",-0.768101894663382,-0.5,3,"XP03"
"869599__20160428_160718.csv","B5",-0.768101894663382,0.5,8,"XP03"
"869599__20160428_160718.csv","B1",-0.768101894663382,0.5,8,"XP03"
"869599__20160428_160718.csv","B8",-0.768101894663382,0.5,8,"XP03"
"869599__20160428_160718.csv","M1",-0.768101894663382,-0.5,3,"XP03"
"869599__20160428_160718.csv","B7",-0.768101894663382,0.5,8,"XP03"
"869599__20160428_160718.csv","M5",-0.768101894663382,-0.5,3,"XP03"
"869599__20160428_160718.csv","M8",-0.768101894663382,-0.5,3,"XP03"
"869599__20160428_160718.csv","B4",-0.768101894663382,0.5,8,"XP03"
"869599__20160428_160718.csv","M6",-0.768101894663382,-0.5,3,"XP03"
"869599__20160428_160718.csv","M2",-0.768101894663382,-0.5,3,"XP03"
"869599__20160428_161022.csv","B4",3.01862779195963,0.5,2,"XP03"
"869599__20160428_161022.csv","B7",3.01862779195963,0.5,3,"XP03"
"869599__20160428_161022.csv","B5",3.01862779195963,0.5,1,"XP03"
"869599__20160428_161022.csv","B6",3.01862779195963,0.5,6,"XP03"
"869599__20160428_161022.csv","M2",3.01862779195963,-0.5,8,"XP03"
"869599__20160428_161022.csv","M7",3.01862779195963,-0.5,8,"XP03"
"869599__20160428_161022.csv","M1",3.01862779195963,-0.5,9,"XP03"
"869599__20160428_161022.csv","M4",3.01862779195963,-0.5,9,"XP03"
"869599__20160428_161022.csv","B1",3.01862779195963,0.5,9,"XP03"
"869599__20160428_161022.csv","B8",3.01862779195963,0.5,4,"XP03"
"869599__20160428_161022.csv","M6",3.01862779195963,-0.5,5,"XP03"
"869599__20160428_161022.csv","M8",3.01862779195963,-0.5,6,"XP03"
"869599__20160428_161022.csv","B3",3.01862779195963,0.5,4,"XP03"
"869599__20160428_161022.csv","M5",3.01862779195963,-0.5,8,"XP03"
"869599__20160428_161022.csv","M3",3.01862779195963,-0.5,8,"XP03"
"869599__20160428_161022.csv","B2",3.01862779195963,0.5,3,"XP03"
"869599__20160428_161241.csv","B5",0.241692688436088,0.5,4,"XP03"
"869599__20160428_161241.csv","M8",0.241692688436088,-0.5,6,"XP03"
"869599__20160428_161241.csv","B2",0.241692688436088,0.5,6,"XP03"
"869599__20160428_161241.csv","M1",0.241692688436088,-0.5,6,"XP03"
"869599__20160428_161241.csv","M4",0.241692688436088,-0.5,6,"XP03"
"869599__20160428_161241.csv","B8",0.241692688436088,0.5,6,"XP03"
"869599__20160428_161241.csv","B3",0.241692688436088,0.5,6,"XP03"
"869599__20160428_161241.csv","M2",0.241692688436088,-0.5,6,"XP03"
"869599__20160428_161241.csv","B6",0.241692688436088,0.5,6,"XP03"
"869599__20160428_161241.csv","M7",0.241692688436088,-0.5,6,"XP03"
"869599__20160428_161241.csv","M6",0.241692688436088,-0.5,6,"XP03"
"869599__20160428_161241.csv","B7",0.241692688436088,0.5,6,"XP03"
"869599__20160428_161241.csv","B1",0.241692688436088,0.5,6,"XP03"
"869599__20160428_161241.csv","B4",0.241692688436088,0.5,6,"XP03"
"869599__20160428_161241.csv","M5",0.241692688436088,-0.5,6,"XP03"
"869599__20160428_161241.csv","M3",0.241692688436088,-0.5,6,"XP03"
"869599__20160428_161248.csv","B7",1.37771159442299,0.5,8,"XP03"
"869599__20160428_161248.csv","B1",1.37771159442299,0.5,8,"XP03"
"869599__20160428_161248.csv","M6",1.37771159442299,-0.5,1,"XP03"
"869599__20160428_161248.csv","M4",1.37771159442299,-0.5,1,"XP03"
"869599__20160428_161248.csv","M1",1.37771159442299,-0.5,1,"XP03"
"869599__20160428_161248.csv","B3",1.37771159442299,0.5,8,"XP03"
"869599__20160428_161248.csv","M5",1.37771159442299,-0.5,6,"XP03"
"869599__20160428_161248.csv","M8",1.37771159442299,-0.5,4,"XP03"
"869599__20160428_161248.csv","B8",1.37771159442299,0.5,3,"XP03"
"869599__20160428_161248.csv","B5",1.37771159442299,0.5,8,"XP03"
"869599__20160428_161248.csv","B2",1.37771159442299,0.5,8,"XP03"
"869599__20160428_161248.csv","M7",1.37771159442299,-0.5,4,"XP03"
"869599__20160428_161248.csv","M2",1.37771159442299,-0.5,3,"XP03"
"869599__20160428_161248.csv","B4",1.37771159442299,0.5,8,"XP03"
"869599__20160428_161248.csv","M3",1.37771159442299,-0.5,5,"XP03"
"869599__20160428_161248.csv","B6",1.37771159442299,0.5,4,"XP03"
"869599__20160428_161316.csv","B3",2.76617914618476,0.5,9,"XP03"
"869599__20160428_161316.csv","M4",2.76617914618476,-0.5,1,"XP03"
"869599__20160428_161316.csv","B8",2.76617914618476,0.5,9,"XP03"
"869599__20160428_161316.csv","M3",2.76617914618476,-0.5,1,"XP03"
"869599__20160428_161316.csv","M1",2.76617914618476,-0.5,1,"XP03"
"869599__20160428_161316.csv","M6",2.76617914618476,-0.5,1,"XP03"
"869599__20160428_161316.csv","B1",2.76617914618476,0.5,9,"XP03"
"869599__20160428_161316.csv","B2",2.76617914618476,0.5,9,"XP03"
"869599__20160428_161316.csv","B4",2.76617914618476,0.5,9,"XP03"
"869599__20160428_161316.csv","B6",2.76617914618476,0.5,9,"XP03"
"869599__20160428_161316.csv","M5",2.76617914618476,-0.5,1,"XP03"
"869599__20160428_161316.csv","M2",2.76617914618476,-0.5,1,"XP03"
"869599__20160428_161316.csv","M8",2.76617914618476,-0.5,1,"XP03"
"869599__20160428_161316.csv","M7",2.76617914618476,-0.5,1,"XP03"
"869599__20160428_161316.csv","B5",2.76617914618476,0.5,9,"XP03"
"869599__20160428_161316.csv","B7",2.76617914618476,0.5,9,"XP03"
"869599__20160428_161412.csv","M5",-0.515653248888515,-0.5,4,"XP03"
"869599__20160428_161412.csv","M8",-0.515653248888515,-0.5,6,"XP03"
"869599__20160428_161412.csv","B1",-0.515653248888515,0.5,3,"XP03"
"869599__20160428_161412.csv","M7",-0.515653248888515,-0.5,4,"XP03"
"869599__20160428_161412.csv","B6",-0.515653248888515,0.5,7,"XP03"
"869599__20160428_161412.csv","B8",-0.515653248888515,0.5,6,"XP03"
"869599__20160428_161412.csv","B3",-0.515653248888515,0.5,5,"XP03"
"869599__20160428_161412.csv","M4",-0.515653248888515,-0.5,3,"XP03"
"869599__20160428_161412.csv","M6",-0.515653248888515,-0.5,4,"XP03"
"869599__20160428_161412.csv","B2",-0.515653248888515,0.5,3,"XP03"
"869599__20160428_161412.csv","B4",-0.515653248888515,0.5,5,"XP03"
"869599__20160428_161412.csv","M3",-0.515653248888515,-0.5,7,"XP03"
"869599__20160428_161412.csv","M1",-0.515653248888515,-0.5,5,"XP03"
"869599__20160428_161412.csv","B5",-0.515653248888515,0.5,4,"XP03"
"869599__20160428_161412.csv","M2",-0.515653248888515,-0.5,3,"XP03"
"869599__20160428_161412.csv","B7",-0.515653248888515,0.5,7,"XP03"
"869599__20160428_161609.csv","B2",-0.515653248888515,0.5,6,"XP03"
"869599__20160428_161609.csv","M2",-0.515653248888515,-0.5,5,"XP03"
"869599__20160428_161609.csv","B7",-0.515653248888515,0.5,6,"XP03"
"869599__20160428_161609.csv","M4",-0.515653248888515,-0.5,9,"XP03"
"869599__20160428_161609.csv","M7",-0.515653248888515,-0.5,9,"XP03"
"869599__20160428_161609.csv","B4",-0.515653248888515,0.5,2,"XP03"
"869599__20160428_161609.csv","M8",-0.515653248888515,-0.5,6,"XP03"
"869599__20160428_161609.csv","B5",-0.515653248888515,0.5,5,"XP03"
"869599__20160428_161609.csv","B3",-0.515653248888515,0.5,4,"XP03"
"869599__20160428_161609.csv","M3",-0.515653248888515,-0.5,9,"XP03"
"869599__20160428_161609.csv","M1",-0.515653248888515,-0.5,4,"XP03"
"869599__20160428_161609.csv","M5",-0.515653248888515,-0.5,2,"XP03"
"869599__20160428_161609.csv","M6",-0.515653248888515,-0.5,6,"XP03"
"869599__20160428_161609.csv","B8",-0.515653248888515,0.5,4,"XP03"
"869599__20160428_161609.csv","B1",-0.515653248888515,0.5,8,"XP03"
"869599__20160428_161609.csv","B6",-0.515653248888515,0.5,1,"XP03"
"869599__20160428_161710.csv","M8",-0.515653248888515,-0.5,5,"XP03"
"869599__20160428_161710.csv","B1",-0.515653248888515,0.5,4,"XP03"
"869599__20160428_161710.csv","B8",-0.515653248888515,0.5,6,"XP03"
"869599__20160428_161710.csv","B2",-0.515653248888515,0.5,7,"XP03"
"869599__20160428_161710.csv","B6",-0.515653248888515,0.5,6,"XP03"
"869599__20160428_161710.csv","B3",-0.515653248888515,0.5,5,"XP03"
"869599__20160428_161710.csv","M5",-0.515653248888515,-0.5,5,"XP03"
"869599__20160428_161710.csv","M3",-0.515653248888515,-0.5,5,"XP03"
"869599__20160428_161710.csv","M7",-0.515653248888515,-0.5,6,"XP03"
"869599__20160428_161710.csv","B7",-0.515653248888515,0.5,3,"XP03"
"869599__20160428_161710.csv","B4",-0.515653248888515,0.5,3,"XP03"
"869599__20160428_161710.csv","M2",-0.515653248888515,-0.5,4,"XP03"
"869599__20160428_161710.csv","M1",-0.515653248888515,-0.5,5,"XP03"
"869599__20160428_161710.csv","M4",-0.515653248888515,-0.5,5,"XP03"
"869599__20160428_161710.csv","B5",-0.515653248888515,0.5,5,"XP03"
