"ppt","stim1","RWAscore","usvalence","response","XP"
"14","M1",-0.731689232529853,-0.5,4,"XP09"
"14","M3",-0.731689232529853,-0.5,7,"XP09"
"14","M4",-0.731689232529853,-0.5,2,"XP09"
"14","B1",-0.731689232529853,0.5,7,"XP09"
"14","B6",-0.731689232529853,0.5,6,"XP09"
"14","B3",-0.731689232529853,0.5,5,"XP09"
"14","B2",-0.731689232529853,0.5,2,"XP09"
"14","M6",-0.731689232529853,-0.5,4,"XP09"
"14","M5",-0.731689232529853,-0.5,1,"XP09"
"20","M5",-1.71540475626443,0.5,6,"XP09"
"20","B1",-1.71540475626443,-0.5,5,"XP09"
"20","B7",-1.71540475626443,-0.5,5,"XP09"
"20","M2",-1.71540475626443,0.5,6,"XP09"
"20","M3",-1.71540475626443,0.5,6,"XP09"
"20","M1",-1.71540475626443,0.5,6,"XP09"
"20","M8",-1.71540475626443,0.5,6,"XP09"
"20","B4",-1.71540475626443,-0.5,5,"XP09"
"20","B3",-1.71540475626443,-0.5,6,"XP09"
"20","M7",-1.71540475626443,0.5,5,"XP09"
"20","M6",-1.71540475626443,0.5,4,"XP09"
"20","B5",-1.71540475626443,-0.5,6,"XP09"
"20","B8",-1.71540475626443,-0.5,6,"XP09"
"20","M4",-1.71540475626443,0.5,5,"XP09"
"20","B2",-1.71540475626443,-0.5,5,"XP09"
"20","B6",-1.71540475626443,-0.5,6,"XP09"
"21","B2",-0.950292682248648,-0.5,7,"XP09"
"21","B4",-0.950292682248648,-0.5,7,"XP09"
"21","B5",-0.950292682248648,-0.5,7,"XP09"
"21","M3",-0.950292682248648,0.5,1,"XP09"
"21","M2",-0.950292682248648,0.5,1,"XP09"
"21","M4",-0.950292682248648,0.5,1,"XP09"
"21","M7",-0.950292682248648,0.5,1,"XP09"
"21","M6",-0.950292682248648,0.5,1,"XP09"
"21","B8",-0.950292682248648,-0.5,7,"XP09"
"21","B7",-0.950292682248648,-0.5,7,"XP09"
"21","B3",-0.950292682248648,-0.5,7,"XP09"
"21","M8",-0.950292682248648,0.5,1,"XP09"
"21","B1",-0.950292682248648,-0.5,7,"XP09"
"21","M5",-0.950292682248648,0.5,1,"XP09"
"21","B6",-0.950292682248648,-0.5,7,"XP09"
"21","M1",-0.950292682248648,0.5,1,"XP09"
"22","B2",0.361328016064125,-0.5,7,"XP09"
"22","M1",0.361328016064125,0.5,3,"XP09"
"22","M7",0.361328016064125,0.5,3,"XP09"
"22","M8",0.361328016064125,0.5,3,"XP09"
"22","M4",0.361328016064125,0.5,3,"XP09"
"22","B4",0.361328016064125,-0.5,7,"XP09"
"22","B1",0.361328016064125,-0.5,7,"XP09"
"22","B8",0.361328016064125,-0.5,8,"XP09"
"22","M5",0.361328016064125,0.5,3,"XP09"
"22","B7",0.361328016064125,-0.5,8,"XP09"
"22","B3",0.361328016064125,-0.5,8,"XP09"
"22","M2",0.361328016064125,0.5,3,"XP09"
"22","M6",0.361328016064125,0.5,3,"XP09"
"22","B6",0.361328016064125,-0.5,7,"XP09"
"22","B5",0.361328016064125,-0.5,8,"XP09"
"22","M3",0.361328016064125,0.5,3,"XP09"
"23","M4",1.7822504392363,-0.5,8,"XP09"
"23","M3",1.7822504392363,-0.5,9,"XP09"
"23","B2",1.7822504392363,0.5,8,"XP09"
"23","B5",1.7822504392363,0.5,2,"XP09"
"23","M1",1.7822504392363,-0.5,2,"XP09"
"23","B8",1.7822504392363,0.5,2,"XP09"
"23","M5",1.7822504392363,-0.5,3,"XP09"
"23","B7",1.7822504392363,0.5,5,"XP09"
"23","M7",1.7822504392363,-0.5,3,"XP09"
"23","M8",1.7822504392363,-0.5,7,"XP09"
"23","M2",1.7822504392363,-0.5,8,"XP09"
"23","M6",1.7822504392363,-0.5,8,"XP09"
"23","B4",1.7822504392363,0.5,6,"XP09"
"23","B6",1.7822504392363,0.5,6,"XP09"
"23","B3",1.7822504392363,0.5,4,"XP09"
"23","B1",1.7822504392363,0.5,9,"XP09"
"24","B1",-0.0758788833734662,0.5,5,"XP09"
"24","M3",-0.0758788833734662,-0.5,5,"XP09"
"24","M5",-0.0758788833734662,-0.5,5,"XP09"
"24","M7",-0.0758788833734662,-0.5,5,"XP09"
"24","M6",-0.0758788833734662,-0.5,5,"XP09"
"24","B2",-0.0758788833734662,0.5,4,"XP09"
"24","B3",-0.0758788833734662,0.5,5,"XP09"
"24","B7",-0.0758788833734662,0.5,5,"XP09"
"24","B8",-0.0758788833734662,0.5,5,"XP09"
"24","M8",-0.0758788833734662,-0.5,5,"XP09"
"24","B4",-0.0758788833734662,0.5,5,"XP09"
"24","B5",-0.0758788833734662,0.5,5,"XP09"
"24","M1",-0.0758788833734662,-0.5,4,"XP09"
"24","M4",-0.0758788833734662,-0.5,5,"XP09"
"24","B6",-0.0758788833734662,0.5,5,"XP09"
"24","M2",-0.0758788833734662,-0.5,5,"XP09"
"25","M4",0.689233190642318,-0.5,5,"XP09"
"25","M3",0.689233190642318,-0.5,2,"XP09"
"25","M2",0.689233190642318,-0.5,4,"XP09"
"25","M1",0.689233190642318,-0.5,3,"XP09"
"25","M8",0.689233190642318,-0.5,3,"XP09"
"25","B8",0.689233190642318,0.5,7,"XP09"
"25","B5",0.689233190642318,0.5,8,"XP09"
"25","B2",0.689233190642318,0.5,5,"XP09"
"25","B6",0.689233190642318,0.5,6,"XP09"
"25","B7",0.689233190642318,0.5,8,"XP09"
"25","M6",0.689233190642318,-0.5,6,"XP09"
"25","M5",0.689233190642318,-0.5,5,"XP09"
"25","B3",0.689233190642318,0.5,4,"XP09"
"25","B4",0.689233190642318,0.5,5,"XP09"
"25","B1",0.689233190642318,0.5,4,"XP09"
"25","M7",0.689233190642318,-0.5,6,"XP09"
"30","B8",-0.731689232529853,0.5,5,"XP09"
"30","M3",-0.731689232529853,-0.5,2,"XP09"
"30","M7",-0.731689232529853,-0.5,4,"XP09"
"30","B4",-0.731689232529853,0.5,5,"XP09"
"30","B2",-0.731689232529853,0.5,5,"XP09"
"30","B5",-0.731689232529853,0.5,5,"XP09"
"30","M1",-0.731689232529853,-0.5,4,"XP09"
"30","M2",-0.731689232529853,-0.5,4,"XP09"
"30","B7",-0.731689232529853,0.5,5,"XP09"
"30","B3",-0.731689232529853,0.5,5,"XP09"
"30","M4",-0.731689232529853,-0.5,4,"XP09"
"30","M8",-0.731689232529853,-0.5,4,"XP09"
"30","B1",-0.731689232529853,0.5,5,"XP09"
"30","M5",-0.731689232529853,-0.5,4,"XP09"
"30","M6",-0.731689232529853,-0.5,4,"XP09"
"30","B6",-0.731689232529853,0.5,5,"XP09"
"31","B1",0.0334228414859315,-0.5,6,"XP09"
"31","B8",0.0334228414859315,-0.5,4,"XP09"
"31","B4",0.0334228414859315,-0.5,8,"XP09"
"31","M7",0.0334228414859315,0.5,7,"XP09"
"31","M4",0.0334228414859315,0.5,6,"XP09"
"31","B3",0.0334228414859315,-0.5,5,"XP09"
"31","M5",0.0334228414859315,0.5,3,"XP09"
"31","B5",0.0334228414859315,-0.5,3,"XP09"
"31","B6",0.0334228414859315,-0.5,4,"XP09"
"31","M3",0.0334228414859315,0.5,6,"XP09"
"31","M8",0.0334228414859315,0.5,4,"XP09"
"31","B7",0.0334228414859315,-0.5,4,"XP09"
"31","B2",0.0334228414859315,-0.5,4,"XP09"
"31","M6",0.0334228414859315,0.5,6,"XP09"
"31","M1",0.0334228414859315,0.5,6,"XP09"
"31","M2",0.0334228414859315,0.5,6,"XP09"
"32","M4",-1.27819785682684,-0.5,5,"XP09"
"32","B2",-1.27819785682684,0.5,5,"XP09"
"32","B7",-1.27819785682684,0.5,5,"XP09"
"32","B5",-1.27819785682684,0.5,5,"XP09"
"32","B4",-1.27819785682684,0.5,5,"XP09"
"32","B8",-1.27819785682684,0.5,5,"XP09"
"32","M2",-1.27819785682684,-0.5,4,"XP09"
"32","M3",-1.27819785682684,-0.5,4,"XP09"
"32","B1",-1.27819785682684,0.5,5,"XP09"
"32","B3",-1.27819785682684,0.5,5,"XP09"
"32","M7",-1.27819785682684,-0.5,5,"XP09"
"32","M5",-1.27819785682684,-0.5,4,"XP09"
"32","B6",-1.27819785682684,0.5,5,"XP09"
"32","M8",-1.27819785682684,-0.5,5,"XP09"
"32","M6",-1.27819785682684,-0.5,4,"XP09"
"32","M1",-1.27819785682684,-0.5,4,"XP09"
"33","M2",-1.27819785682684,0.5,7,"XP09"
"33","M1",-1.27819785682684,0.5,8,"XP09"
"33","M6",-1.27819785682684,0.5,5,"XP09"
"33","M5",-1.27819785682684,0.5,6,"XP09"
"33","B8",-1.27819785682684,-0.5,3,"XP09"
"33","B7",-1.27819785682684,-0.5,3,"XP09"
"33","B5",-1.27819785682684,-0.5,4,"XP09"
"33","B6",-1.27819785682684,-0.5,2,"XP09"
"33","B3",-1.27819785682684,-0.5,3,"XP09"
"33","M4",-1.27819785682684,0.5,6,"XP09"
"33","B1",-1.27819785682684,-0.5,5,"XP09"
"33","M7",-1.27819785682684,0.5,5,"XP09"
"33","M3",-1.27819785682684,0.5,4,"XP09"
"33","B4",-1.27819785682684,-0.5,5,"XP09"
"33","B2",-1.27819785682684,-0.5,6,"XP09"
"33","M8",-1.27819785682684,0.5,7,"XP09"
"34","B2",-0.622387507670455,-0.5,5,"XP09"
"34","B7",-0.622387507670455,-0.5,2,"XP09"
"34","B1",-0.622387507670455,-0.5,6,"XP09"
"34","M4",-0.622387507670455,0.5,6,"XP09"
"34","M3",-0.622387507670455,0.5,1,"XP09"
"34","B5",-0.622387507670455,-0.5,4,"XP09"
"34","M5",-0.622387507670455,0.5,4,"XP09"
"34","M6",-0.622387507670455,0.5,3,"XP09"
"34","M2",-0.622387507670455,0.5,5,"XP09"
"34","M1",-0.622387507670455,0.5,5,"XP09"
"34","B4",-0.622387507670455,-0.5,2,"XP09"
"34","M7",-0.622387507670455,0.5,5,"XP09"
"34","B6",-0.622387507670455,-0.5,8,"XP09"
"34","B8",-0.622387507670455,-0.5,1,"XP09"
"34","M8",-0.622387507670455,0.5,2,"XP09"
"34","B3",-0.622387507670455,-0.5,3,"XP09"
"39","B7",0.252026291204727,0.5,3,"XP09"
"39","B3",0.252026291204727,0.5,3,"XP09"
"39","M7",0.252026291204727,-0.5,9,"XP09"
"39","B4",0.252026291204727,0.5,2,"XP09"
"39","M5",0.252026291204727,-0.5,8,"XP09"
"39","B2",0.252026291204727,0.5,1,"XP09"
"39","B6",0.252026291204727,0.5,3,"XP09"
"39","B5",0.252026291204727,0.5,2,"XP09"
"39","B8",0.252026291204727,0.5,2,"XP09"
"39","M6",0.252026291204727,-0.5,7,"XP09"
"39","M1",0.252026291204727,-0.5,8,"XP09"
"39","M8",0.252026291204727,-0.5,8,"XP09"
"39","M3",0.252026291204727,-0.5,9,"XP09"
"39","B1",0.252026291204727,0.5,2,"XP09"
"39","M4",0.252026291204727,-0.5,7,"XP09"
"39","M2",0.252026291204727,-0.5,7,"XP09"
"40","M5",0.470629740923522,0.5,2,"XP09"
"40","B7",0.470629740923522,-0.5,7,"XP09"
"40","M1",0.470629740923522,0.5,3,"XP09"
"40","B6",0.470629740923522,-0.5,8,"XP09"
"40","M2",0.470629740923522,0.5,1,"XP09"
"40","M8",0.470629740923522,0.5,4,"XP09"
"40","B2",0.470629740923522,-0.5,9,"XP09"
"40","M4",0.470629740923522,0.5,3,"XP09"
"40","M6",0.470629740923522,0.5,2,"XP09"
"40","M3",0.470629740923522,0.5,1,"XP09"
"40","M7",0.470629740923522,0.5,2,"XP09"
"40","B4",0.470629740923522,-0.5,8,"XP09"
"40","B8",0.470629740923522,-0.5,7,"XP09"
"40","B1",0.470629740923522,-0.5,9,"XP09"
"40","B5",0.470629740923522,-0.5,9,"XP09"
"40","B3",0.470629740923522,-0.5,8,"XP09"
"41","M7",0.689233190642318,-0.5,3,"XP09"
"41","B1",0.689233190642318,0.5,3,"XP09"
"41","B6",0.689233190642318,0.5,3,"XP09"
"41","M3",0.689233190642318,-0.5,5,"XP09"
"41","M2",0.689233190642318,-0.5,6,"XP09"
"41","B8",0.689233190642318,0.5,2,"XP09"
"41","B7",0.689233190642318,0.5,1,"XP09"
"41","M6",0.689233190642318,-0.5,8,"XP09"
"41","B5",0.689233190642318,0.5,3,"XP09"
"41","B2",0.689233190642318,0.5,5,"XP09"
"41","M5",0.689233190642318,-0.5,6,"XP09"
"41","M1",0.689233190642318,-0.5,3,"XP09"
"41","M4",0.689233190642318,-0.5,4,"XP09"
"41","B3",0.689233190642318,0.5,5,"XP09"
"41","B4",0.689233190642318,0.5,2,"XP09"
"41","M8",0.689233190642318,-0.5,2,"XP09"
"42","M4",0.798534915501716,-0.5,5,"XP09"
"42","B2",0.798534915501716,0.5,6,"XP09"
"42","B5",0.798534915501716,0.5,6,"XP09"
"42","M6",0.798534915501716,-0.5,5,"XP09"
"42","B3",0.798534915501716,0.5,6,"XP09"
"42","B7",0.798534915501716,0.5,6,"XP09"
"42","M1",0.798534915501716,-0.5,5,"XP09"
"42","B4",0.798534915501716,0.5,6,"XP09"
"42","M5",0.798534915501716,-0.5,5,"XP09"
"42","B6",0.798534915501716,0.5,6,"XP09"
"42","M3",0.798534915501716,-0.5,5,"XP09"
"42","B1",0.798534915501716,0.5,6,"XP09"
"42","M2",0.798534915501716,-0.5,5,"XP09"
"42","M7",0.798534915501716,-0.5,6,"XP09"
"42","M8",0.798534915501716,-0.5,5,"XP09"
"42","B8",0.798534915501716,0.5,5,"XP09"
"43","B2",-0.84099095738925,0.5,8,"XP09"
"43","M8",-0.84099095738925,-0.5,2,"XP09"
"43","M7",-0.84099095738925,-0.5,8,"XP09"
"43","M3",-0.84099095738925,-0.5,8,"XP09"
"43","B1",-0.84099095738925,0.5,9,"XP09"
"43","B4",-0.84099095738925,0.5,9,"XP09"
"43","B5",-0.84099095738925,0.5,8,"XP09"
"43","M4",-0.84099095738925,-0.5,6,"XP09"
"43","M6",-0.84099095738925,-0.5,3,"XP09"
"43","B7",-0.84099095738925,0.5,9,"XP09"
"43","B8",-0.84099095738925,0.5,8,"XP09"
"43","M2",-0.84099095738925,-0.5,8,"XP09"
"43","B6",-0.84099095738925,0.5,8,"XP09"
"43","M5",-0.84099095738925,-0.5,3,"XP09"
"43","M1",-0.84099095738925,-0.5,2,"XP09"
"43","B3",-0.84099095738925,0.5,9,"XP09"
"45","M3",1.6729487143769,-0.5,7,"XP09"
"45","M6",1.6729487143769,-0.5,8,"XP09"
"45","B5",1.6729487143769,0.5,3,"XP09"
"45","M7",1.6729487143769,-0.5,7,"XP09"
"45","B3",1.6729487143769,0.5,1,"XP09"
"45","B8",1.6729487143769,0.5,1,"XP09"
"45","M2",1.6729487143769,-0.5,9,"XP09"
"45","M1",1.6729487143769,-0.5,9,"XP09"
"45","B2",1.6729487143769,0.5,2,"XP09"
"45","B7",1.6729487143769,0.5,2,"XP09"
"45","B4",1.6729487143769,0.5,2,"XP09"
"45","M5",1.6729487143769,-0.5,8,"XP09"
"45","M8",1.6729487143769,-0.5,7,"XP09"
"45","M4",1.6729487143769,-0.5,8,"XP09"
"45","B1",1.6729487143769,0.5,2,"XP09"
"45","B6",1.6729487143769,0.5,2,"XP09"
"50","B4",0.689233190642318,-0.5,5,"XP09"
"50","B7",0.689233190642318,-0.5,5,"XP09"
"50","B1",0.689233190642318,-0.5,5,"XP09"
"50","M1",0.689233190642318,0.5,5,"XP09"
"50","M3",0.689233190642318,0.5,5,"XP09"
"50","B2",0.689233190642318,-0.5,5,"XP09"
"50","B6",0.689233190642318,-0.5,5,"XP09"
"50","M7",0.689233190642318,0.5,5,"XP09"
"50","M8",0.689233190642318,0.5,5,"XP09"
"50","B8",0.689233190642318,-0.5,5,"XP09"
"50","M5",0.689233190642318,0.5,5,"XP09"
"50","M6",0.689233190642318,0.5,5,"XP09"
"50","M4",0.689233190642318,0.5,5,"XP09"
"50","B3",0.689233190642318,-0.5,5,"XP09"
"50","B5",0.689233190642318,-0.5,5,"XP09"
"50","M2",0.689233190642318,0.5,5,"XP09"
"51","M7",2.00085388895509,-0.5,5,"XP09"
"51","B7",2.00085388895509,0.5,5,"XP09"
"51","M3",2.00085388895509,-0.5,5,"XP09"
"51","B6",2.00085388895509,0.5,5,"XP09"
"51","M1",2.00085388895509,-0.5,5,"XP09"
"51","B1",2.00085388895509,0.5,5,"XP09"
"51","B8",2.00085388895509,0.5,5,"XP09"
"51","B5",2.00085388895509,0.5,5,"XP09"
"51","M5",2.00085388895509,-0.5,5,"XP09"
"51","B3",2.00085388895509,0.5,5,"XP09"
"51","M6",2.00085388895509,-0.5,5,"XP09"
"51","M4",2.00085388895509,-0.5,5,"XP09"
"51","M8",2.00085388895509,-0.5,5,"XP09"
"51","B2",2.00085388895509,0.5,5,"XP09"
"51","B4",2.00085388895509,0.5,5,"XP09"
"51","M2",2.00085388895509,-0.5,5,"XP09"
"52","B7",0.907836640361113,0.5,4,"XP09"
"52","B5",0.907836640361113,0.5,4,"XP09"
"52","B2",0.907836640361113,0.5,4,"XP09"
"52","B1",0.907836640361113,0.5,4,"XP09"
"52","M2",0.907836640361113,-0.5,6,"XP09"
"52","M5",0.907836640361113,-0.5,6,"XP09"
"52","B4",0.907836640361113,0.5,4,"XP09"
"52","M3",0.907836640361113,-0.5,6,"XP09"
"52","B8",0.907836640361113,0.5,4,"XP09"
"52","B3",0.907836640361113,0.5,4,"XP09"
"52","M8",0.907836640361113,-0.5,6,"XP09"
"52","B6",0.907836640361113,0.5,4,"XP09"
"52","M7",0.907836640361113,-0.5,6,"XP09"
"52","M4",0.907836640361113,-0.5,6,"XP09"
"52","M6",0.907836640361113,-0.5,6,"XP09"
"52","M1",0.907836640361113,-0.5,6,"XP09"
"60","M7",-0.731689232529853,-0.5,5,"XP09"
"60","B8",-0.731689232529853,0.5,5,"XP09"
"60","M1",-0.731689232529853,-0.5,5,"XP09"
"60","B7",-0.731689232529853,0.5,5,"XP09"
"60","B1",-0.731689232529853,0.5,5,"XP09"
"60","M4",-0.731689232529853,-0.5,5,"XP09"
"60","B6",-0.731689232529853,0.5,5,"XP09"
"60","B4",-0.731689232529853,0.5,5,"XP09"
"60","M6",-0.731689232529853,-0.5,5,"XP09"
"60","B2",-0.731689232529853,0.5,5,"XP09"
"60","B5",-0.731689232529853,0.5,5,"XP09"
"60","M2",-0.731689232529853,-0.5,5,"XP09"
"60","B3",-0.731689232529853,0.5,5,"XP09"
"60","M3",-0.731689232529853,-0.5,5,"XP09"
"60","M5",-0.731689232529853,-0.5,5,"XP09"
"60","M8",-0.731689232529853,-0.5,5,"XP09"
"61","M6",-0.84099095738925,0.5,5,"XP09"
"61","B1",-0.84099095738925,-0.5,5,"XP09"
"61","M4",-0.84099095738925,0.5,5,"XP09"
"61","M1",-0.84099095738925,0.5,6,"XP09"
"61","M2",-0.84099095738925,0.5,4,"XP09"
"61","B6",-0.84099095738925,-0.5,6,"XP09"
"61","M7",-0.84099095738925,0.5,5,"XP09"
"61","B2",-0.84099095738925,-0.5,4,"XP09"
"61","B5",-0.84099095738925,-0.5,6,"XP09"
"61","M3",-0.84099095738925,0.5,5,"XP09"
"61","B8",-0.84099095738925,-0.5,4,"XP09"
"61","B7",-0.84099095738925,-0.5,5,"XP09"
"61","M8",-0.84099095738925,0.5,5,"XP09"
"61","B3",-0.84099095738925,-0.5,5,"XP09"
"61","M5",-0.84099095738925,0.5,4,"XP09"
"61","B4",-0.84099095738925,-0.5,5,"XP09"
"62","M6",0.907836640361113,-0.5,4,"XP09"
"62","M8",0.907836640361113,-0.5,4,"XP09"
"62","M7",0.907836640361113,-0.5,4,"XP09"
"62","B3",0.907836640361113,0.5,6,"XP09"
"62","B7",0.907836640361113,0.5,6,"XP09"
"62","B4",0.907836640361113,0.5,5,"XP09"
"62","M3",0.907836640361113,-0.5,4,"XP09"
"62","M5",0.907836640361113,-0.5,4,"XP09"
"62","M4",0.907836640361113,-0.5,4,"XP09"
"62","B1",0.907836640361113,0.5,6,"XP09"
"62","M2",0.907836640361113,-0.5,4,"XP09"
"62","B6",0.907836640361113,0.5,6,"XP09"
"62","B5",0.907836640361113,0.5,4,"XP09"
"62","B8",0.907836640361113,0.5,6,"XP09"
"62","B2",0.907836640361113,0.5,6,"XP09"
"62","M1",0.907836640361113,-0.5,4,"XP09"
"63","B1",-1.27819785682684,-0.5,3,"XP09"
"63","M3",-1.27819785682684,0.5,6,"XP09"
"63","B5",-1.27819785682684,-0.5,4,"XP09"
"63","M5",-1.27819785682684,0.5,5,"XP09"
"63","B4",-1.27819785682684,-0.5,4,"XP09"
"63","B6",-1.27819785682684,-0.5,7,"XP09"
"63","B3",-1.27819785682684,-0.5,3,"XP09"
"63","M7",-1.27819785682684,0.5,6,"XP09"
"63","M1",-1.27819785682684,0.5,8,"XP09"
"63","B7",-1.27819785682684,-0.5,6,"XP09"
"63","M6",-1.27819785682684,0.5,8,"XP09"
"63","M4",-1.27819785682684,0.5,7,"XP09"
"63","B8",-1.27819785682684,-0.5,4,"XP09"
"63","M2",-1.27819785682684,0.5,8,"XP09"
"63","M8",-1.27819785682684,0.5,4,"XP09"
"63","B2",-1.27819785682684,-0.5,4,"XP09"
"67","M4",-1.27819785682684,0.5,6,"XP09"
"67","B4",-1.27819785682684,-0.5,4,"XP09"
"67","M3",-1.27819785682684,0.5,5,"XP09"
"67","B8",-1.27819785682684,-0.5,5,"XP09"
"67","B1",-1.27819785682684,-0.5,5,"XP09"
"67","M8",-1.27819785682684,0.5,9,"XP09"
"67","B6",-1.27819785682684,-0.5,5,"XP09"
"67","B5",-1.27819785682684,-0.5,4,"XP09"
"67","B7",-1.27819785682684,-0.5,3,"XP09"
"67","M5",-1.27819785682684,0.5,7,"XP09"
"67","M7",-1.27819785682684,0.5,6,"XP09"
"67","M6",-1.27819785682684,0.5,7,"XP09"
"67","B3",-1.27819785682684,-0.5,4,"XP09"
"67","M2",-1.27819785682684,0.5,5,"XP09"
"67","M1",-1.27819785682684,0.5,5,"XP09"
"67","B2",-1.27819785682684,-0.5,3,"XP09"
"68","M2",-0.622387507670455,0.5,8,"XP09"
"68","B1",-0.622387507670455,-0.5,8,"XP09"
"68","B3",-0.622387507670455,-0.5,8,"XP09"
"68","B2",-0.622387507670455,-0.5,7,"XP09"
"68","B6",-0.622387507670455,-0.5,7,"XP09"
"68","B7",-0.622387507670455,-0.5,6,"XP09"
"68","M6",-0.622387507670455,0.5,8,"XP09"
"68","B8",-0.622387507670455,-0.5,6,"XP09"
"68","M4",-0.622387507670455,0.5,8,"XP09"
"68","B4",-0.622387507670455,-0.5,6,"XP09"
"68","M5",-0.622387507670455,0.5,8,"XP09"
"68","M3",-0.622387507670455,0.5,8,"XP09"
"68","M1",-0.622387507670455,0.5,7,"XP09"
"68","B5",-0.622387507670455,-0.5,7,"XP09"
"68","M8",-0.622387507670455,0.5,7,"XP09"
"68","M7",-0.622387507670455,0.5,8,"XP09"
"70","M2",-0.731689232529853,-0.5,8,"XP09"
"70","M7",-0.731689232529853,-0.5,9,"XP09"
"70","B2",-0.731689232529853,0.5,6,"XP09"
"70","B4",-0.731689232529853,0.5,9,"XP09"
"70","B5",-0.731689232529853,0.5,8,"XP09"
"70","M8",-0.731689232529853,-0.5,2,"XP09"
"70","M1",-0.731689232529853,-0.5,1,"XP09"
"70","M3",-0.731689232529853,-0.5,1,"XP09"
"70","M6",-0.731689232529853,-0.5,2,"XP09"
"70","M4",-0.731689232529853,-0.5,3,"XP09"
"70","M5",-0.731689232529853,-0.5,1,"XP09"
"70","B8",-0.731689232529853,0.5,7,"XP09"
"70","B1",-0.731689232529853,0.5,8,"XP09"
"70","B3",-0.731689232529853,0.5,7,"XP09"
"70","B6",-0.731689232529853,0.5,6,"XP09"
"70","B7",-0.731689232529853,0.5,5,"XP09"
"71","B5",-0.294482333092262,-0.5,3,"XP09"
"71","M3",-0.294482333092262,0.5,3,"XP09"
"71","M1",-0.294482333092262,0.5,4,"XP09"
"71","M5",-0.294482333092262,0.5,7,"XP09"
"71","M8",-0.294482333092262,0.5,8,"XP09"
"71","B8",-0.294482333092262,-0.5,8,"XP09"
"71","B4",-0.294482333092262,-0.5,5,"XP09"
"71","M6",-0.294482333092262,0.5,3,"XP09"
"71","B2",-0.294482333092262,-0.5,4,"XP09"
"71","M7",-0.294482333092262,0.5,5,"XP09"
"71","M4",-0.294482333092262,0.5,5,"XP09"
"71","B1",-0.294482333092262,-0.5,7,"XP09"
"71","M2",-0.294482333092262,0.5,8,"XP09"
"71","B3",-0.294482333092262,-0.5,9,"XP09"
"71","B7",-0.294482333092262,-0.5,4,"XP09"
"71","B6",-0.294482333092262,-0.5,3,"XP09"
"73","M1",-0.185180608232864,0.5,2,"XP09"
"73","B2",-0.185180608232864,-0.5,8,"XP09"
"73","M2",-0.185180608232864,0.5,2,"XP09"
"73","B8",-0.185180608232864,-0.5,8,"XP09"
"73","B1",-0.185180608232864,-0.5,8,"XP09"
"73","M8",-0.185180608232864,0.5,2,"XP09"
"73","M3",-0.185180608232864,0.5,2,"XP09"
"73","M4",-0.185180608232864,0.5,2,"XP09"
"73","B4",-0.185180608232864,-0.5,8,"XP09"
"73","B5",-0.185180608232864,-0.5,8,"XP09"
"73","B7",-0.185180608232864,-0.5,8,"XP09"
"73","M7",-0.185180608232864,0.5,2,"XP09"
"73","M5",-0.185180608232864,0.5,2,"XP09"
"73","B6",-0.185180608232864,-0.5,8,"XP09"
"73","B3",-0.185180608232864,-0.5,8,"XP09"
"73","M6",-0.185180608232864,0.5,2,"XP09"
"74","B2",-0.294482333092262,0.5,8,"XP09"
