"ppt","stim1","RWAscore","usvalence","response","XP"
1126,"B6",-0.693175945969843,-0.5,6,"XP04"
1126,"B1",-0.693175945969843,-0.5,8,"XP04"
1126,"B8",-0.693175945969843,-0.5,4,"XP04"
1126,"B7",-0.693175945969843,-0.5,3,"XP04"
1126,"B3",-0.693175945969843,-0.5,4,"XP04"
1126,"M1",-0.693175945969843,0.5,2,"XP04"
1126,"M6",-0.693175945969843,0.5,7,"XP04"
1126,"B2",-0.693175945969843,-0.5,3,"XP04"
1126,"M8",-0.693175945969843,0.5,3,"XP04"
1126,"B5",-0.693175945969843,-0.5,5,"XP04"
1126,"M5",-0.693175945969843,0.5,7,"XP04"
1126,"B4",-0.693175945969843,-0.5,7,"XP04"
1126,"M7",-0.693175945969843,0.5,4,"XP04"
1126,"M3",-0.693175945969843,0.5,4,"XP04"
1126,"M4",-0.693175945969843,0.5,6,"XP04"
1126,"M2",-0.693175945969843,0.5,5,"XP04"
1889,"M6",-0.693175945969843,0.5,7,"XP04"
1889,"M5",-0.693175945969843,0.5,7,"XP04"
1889,"M1",-0.693175945969843,0.5,7,"XP04"
1889,"B1",-0.693175945969843,-0.5,7,"XP04"
1889,"M8",-0.693175945969843,0.5,3,"XP04"
1889,"B6",-0.693175945969843,-0.5,7,"XP04"
1889,"B8",-0.693175945969843,-0.5,7,"XP04"
1889,"B4",-0.693175945969843,-0.5,7,"XP04"
1889,"M3",-0.693175945969843,0.5,3,"XP04"
1889,"B5",-0.693175945969843,-0.5,7,"XP04"
1889,"M4",-0.693175945969843,0.5,3,"XP04"
1889,"M2",-0.693175945969843,0.5,3,"XP04"
1889,"B7",-0.693175945969843,-0.5,7,"XP04"
1889,"B2",-0.693175945969843,-0.5,7,"XP04"
1889,"B3",-0.693175945969843,-0.5,7,"XP04"
1889,"M7",-0.693175945969843,0.5,3,"XP04"
2058,"B1",-0.0188476843315063,-0.5,8,"XP04"
2058,"M5",-0.0188476843315063,0.5,5,"XP04"
2058,"B5",-0.0188476843315063,-0.5,7,"XP04"
2058,"B4",-0.0188476843315063,-0.5,8,"XP04"
2058,"B7",-0.0188476843315063,-0.5,9,"XP04"
2058,"M8",-0.0188476843315063,0.5,3,"XP04"
2058,"M2",-0.0188476843315063,0.5,3,"XP04"
2058,"B6",-0.0188476843315063,-0.5,7,"XP04"
2058,"M6",-0.0188476843315063,0.5,3,"XP04"
2058,"M7",-0.0188476843315063,0.5,4,"XP04"
2058,"M4",-0.0188476843315063,0.5,4,"XP04"
2058,"B2",-0.0188476843315063,-0.5,5,"XP04"
2058,"M3",-0.0188476843315063,0.5,4,"XP04"
2058,"M1",-0.0188476843315063,0.5,4,"XP04"
2058,"B8",-0.0188476843315063,-0.5,6,"XP04"
2058,"B3",-0.0188476843315063,-0.5,6,"XP04"
2124,"M1",-0.982173772386273,0.5,5,"XP04"
2124,"B2",-0.982173772386273,-0.5,5,"XP04"
2124,"M6",-0.982173772386273,0.5,5,"XP04"
2124,"M5",-0.982173772386273,0.5,5,"XP04"
2124,"B3",-0.982173772386273,-0.5,5,"XP04"
2124,"B6",-0.982173772386273,-0.5,5,"XP04"
2124,"B8",-0.982173772386273,-0.5,5,"XP04"
2124,"M8",-0.982173772386273,0.5,5,"XP04"
2124,"B1",-0.982173772386273,-0.5,5,"XP04"
2124,"B4",-0.982173772386273,-0.5,5,"XP04"
2124,"B5",-0.982173772386273,-0.5,5,"XP04"
2124,"M7",-0.982173772386273,0.5,5,"XP04"
2124,"M3",-0.982173772386273,0.5,5,"XP04"
2124,"B7",-0.982173772386273,-0.5,5,"XP04"
2124,"M4",-0.982173772386273,0.5,5,"XP04"
2124,"M2",-0.982173772386273,0.5,5,"XP04"
2615,"M5",-0.307845510747936,0.5,7,"XP04"
2615,"M8",-0.307845510747936,0.5,7,"XP04"
2615,"M7",-0.307845510747936,0.5,3,"XP04"
2615,"M3",-0.307845510747936,0.5,7,"XP04"
2615,"M4",-0.307845510747936,0.5,2,"XP04"
2615,"B5",-0.307845510747936,-0.5,2,"XP04"
2615,"B3",-0.307845510747936,-0.5,2,"XP04"
2615,"M2",-0.307845510747936,0.5,5,"XP04"
2615,"M1",-0.307845510747936,0.5,5,"XP04"
2615,"B4",-0.307845510747936,-0.5,3,"XP04"
2615,"B7",-0.307845510747936,-0.5,4,"XP04"
2615,"B1",-0.307845510747936,-0.5,3,"XP04"
2615,"B6",-0.307845510747936,-0.5,4,"XP04"
2615,"M6",-0.307845510747936,0.5,7,"XP04"
2615,"B8",-0.307845510747936,-0.5,4,"XP04"
2615,"B2",-0.307845510747936,-0.5,5,"XP04"
3356,"B6",1.32980883894517,-0.5,6,"XP04"
3356,"M6",1.32980883894517,0.5,2,"XP04"
3356,"B2",1.32980883894517,-0.5,5,"XP04"
3356,"B8",1.32980883894517,-0.5,1,"XP04"
3356,"M5",1.32980883894517,0.5,1,"XP04"
3356,"B3",1.32980883894517,-0.5,9,"XP04"
3356,"B5",1.32980883894517,-0.5,5,"XP04"
3356,"M4",1.32980883894517,0.5,6,"XP04"
3356,"M8",1.32980883894517,0.5,1,"XP04"
3356,"B4",1.32980883894517,-0.5,9,"XP04"
3356,"B7",1.32980883894517,-0.5,9,"XP04"
3356,"B1",1.32980883894517,-0.5,9,"XP04"
3356,"M1",1.32980883894517,0.5,1,"XP04"
3356,"M3",1.32980883894517,0.5,1,"XP04"
3356,"M2",1.32980883894517,0.5,1,"XP04"
3356,"M7",1.32980883894517,0.5,1,"XP04"
3388,"M2",0.462815359695877,0.5,3,"XP04"
3388,"M1",0.462815359695877,0.5,3,"XP04"
3388,"B3",0.462815359695877,-0.5,8,"XP04"
3388,"B6",0.462815359695877,-0.5,8,"XP04"
3388,"M3",0.462815359695877,0.5,3,"XP04"
3388,"B8",0.462815359695877,-0.5,8,"XP04"
3388,"B5",0.462815359695877,-0.5,8,"XP04"
3388,"B4",0.462815359695877,-0.5,8,"XP04"
3388,"B1",0.462815359695877,-0.5,8,"XP04"
3388,"M4",0.462815359695877,0.5,3,"XP04"
3388,"M8",0.462815359695877,0.5,3,"XP04"
3388,"M5",0.462815359695877,0.5,3,"XP04"
3388,"B2",0.462815359695877,-0.5,8,"XP04"
3388,"B7",0.462815359695877,-0.5,8,"XP04"
3388,"M6",0.462815359695877,0.5,3,"XP04"
3388,"M7",0.462815359695877,0.5,3,"XP04"
