"ppt","stim1","RWAscore","usvalence","response","XP"
"CEQKWRICUUBD","B8",1.5003264433461,0.5,8,"XP05"
"CEQKWRICUUBD","M5",1.5003264433461,-0.5,3,"XP05"
"CEQKWRICUUBD","M8",1.5003264433461,-0.5,3,"XP05"
"CEQKWRICUUBD","B7",1.5003264433461,0.5,8,"XP05"
"CEQKWRICUUBD","M4",1.5003264433461,-0.5,3,"XP05"
"CEQKWRICUUBD","M3",1.5003264433461,-0.5,3,"XP05"
"CEQKWRICUUBD","M2",1.5003264433461,-0.5,3,"XP05"
"CEQKWRICUUBD","M1",1.5003264433461,-0.5,3,"XP05"
"CEQKWRICUUBD","B2",1.5003264433461,0.5,8,"XP05"
"CEQKWRICUUBD","B1",1.5003264433461,0.5,8,"XP05"
"CEQKWRICUUBD","M6",1.5003264433461,-0.5,3,"XP05"
"CEQKWRICUUBD","B5",1.5003264433461,0.5,8,"XP05"
"CZAYDQBJJHEE","B2",-1.52629488027118,0.5,9,"XP05"
"CZAYDQBJJHEE","M1",-1.52629488027118,-0.5,1,"XP05"
"CZAYDQBJJHEE","M8",-1.52629488027118,-0.5,1,"XP05"
"CZAYDQBJJHEE","M7",-1.52629488027118,-0.5,1,"XP05"
"CZAYDQBJJHEE","B5",-1.52629488027118,0.5,9,"XP05"
"CZAYDQBJJHEE","B7",-1.52629488027118,0.5,9,"XP05"
"CZAYDQBJJHEE","B6",-1.52629488027118,0.5,9,"XP05"
"CZAYDQBJJHEE","B8",-1.52629488027118,0.5,9,"XP05"
"CZAYDQBJJHEE","M3",-1.52629488027118,-0.5,1,"XP05"
"CZAYDQBJJHEE","B3",-1.52629488027118,0.5,9,"XP05"
"CZAYDQBJJHEE","M5",-1.52629488027118,-0.5,1,"XP05"
"CZAYDQBJJHEE","M6",-1.52629488027118,-0.5,1,"XP05"
"CZAYDQBJJHEE","B1",-1.52629488027118,0.5,9,"XP05"
"CZAYDQBJJHEE","M2",-1.52629488027118,-0.5,1,"XP05"
"CZAYDQBJJHEE","M4",-1.52629488027118,-0.5,1,"XP05"
"CZAYDQBJJHEE","B4",-1.52629488027118,0.5,9,"XP05"
"DCOYYLBDPGIU","B1",0.13114060647162,0.5,2,"XP05"
"DCOYYLBDPGIU","B6",0.13114060647162,0.5,8,"XP05"
"DCOYYLBDPGIU","B2",0.13114060647162,0.5,1,"XP05"
"DCOYYLBDPGIU","B7",0.13114060647162,0.5,7,"XP05"
"DCOYYLBDPGIU","M2",0.13114060647162,-0.5,8,"XP05"
"DCOYYLBDPGIU","M7",0.13114060647162,-0.5,3,"XP05"
"DCOYYLBDPGIU","B5",0.13114060647162,0.5,3,"XP05"
"DCOYYLBDPGIU","M6",0.13114060647162,-0.5,8,"XP05"
"DCOYYLBDPGIU","B4",0.13114060647162,0.5,4,"XP05"
"DCOYYLBDPGIU","B8",0.13114060647162,0.5,8,"XP05"
"DCOYYLBDPGIU","M5",0.13114060647162,-0.5,8,"XP05"
"DCOYYLBDPGIU","M4",0.13114060647162,-0.5,8,"XP05"
"DCOYYLBDPGIU","B3",0.13114060647162,0.5,3,"XP05"
"DCOYYLBDPGIU","M3",0.13114060647162,-0.5,8,"XP05"
"DCOYYLBDPGIU","M8",0.13114060647162,-0.5,8,"XP05"
"DCOYYLBDPGIU","M1",0.13114060647162,-0.5,8,"XP05"
"EQGQGFIQWDTJ","M2",1.35620161841195,-0.5,5,"XP05"
"EQGQGFIQWDTJ","B6",1.35620161841195,0.5,5,"XP05"
"EQGQGFIQWDTJ","B2",1.35620161841195,0.5,5,"XP05"
"EQGQGFIQWDTJ","B1",1.35620161841195,0.5,5,"XP05"
"EQGQGFIQWDTJ","B5",1.35620161841195,0.5,5,"XP05"
"EQGQGFIQWDTJ","M1",1.35620161841195,-0.5,5,"XP05"
"EQGQGFIQWDTJ","B7",1.35620161841195,0.5,5,"XP05"
"EQGQGFIQWDTJ","B4",1.35620161841195,0.5,5,"XP05"
"EQGQGFIQWDTJ","M5",1.35620161841195,-0.5,5,"XP05"
"EQGQGFIQWDTJ","M8",1.35620161841195,-0.5,5,"XP05"
"EQGQGFIQWDTJ","B8",1.35620161841195,0.5,5,"XP05"
"EQGQGFIQWDTJ","M6",1.35620161841195,-0.5,5,"XP05"
"EQGQGFIQWDTJ","M7",1.35620161841195,-0.5,5,"XP05"
"EQGQGFIQWDTJ","M4",1.35620161841195,-0.5,5,"XP05"
"EQGQGFIQWDTJ","B3",1.35620161841195,0.5,5,"XP05"
"EQGQGFIQWDTJ","M3",1.35620161841195,-0.5,5,"XP05"
"FEQSIIUMYUWB","B3",1.64445126828026,0.5,6,"XP05"
"FEQSIIUMYUWB","M4",1.64445126828026,-0.5,4,"XP05"
"FEQSIIUMYUWB","B2",1.64445126828026,0.5,6,"XP05"
"FEQSIIUMYUWB","M5",1.64445126828026,-0.5,4,"XP05"
"FEQSIIUMYUWB","M7",1.64445126828026,-0.5,5,"XP05"
"FEQSIIUMYUWB","B4",1.64445126828026,0.5,6,"XP05"
"FEQSIIUMYUWB","B6",1.64445126828026,0.5,3,"XP05"
"FEQSIIUMYUWB","B8",1.64445126828026,0.5,5,"XP05"
"FEQSIIUMYUWB","M1",1.64445126828026,-0.5,6,"XP05"
"FEQSIIUMYUWB","B5",1.64445126828026,0.5,7,"XP05"
"FEQSIIUMYUWB","B7",1.64445126828026,0.5,7,"XP05"
"FEQSIIUMYUWB","M8",1.64445126828026,-0.5,4,"XP05"
"FEQSIIUMYUWB","B1",1.64445126828026,0.5,5,"XP05"
"FEQSIIUMYUWB","M6",1.64445126828026,-0.5,6,"XP05"
"FEQSIIUMYUWB","M2",1.64445126828026,-0.5,3,"XP05"
"FEQSIIUMYUWB","M3",1.64445126828026,-0.5,4,"XP05"
"FWEHWECRKAJO","B2",-0.805670755600396,0.5,5,"XP05"
"FWEHWECRKAJO","B5",-0.805670755600396,0.5,5,"XP05"
"FWEHWECRKAJO","B4",-0.805670755600396,0.5,6,"XP05"
"FWEHWECRKAJO","B3",-0.805670755600396,0.5,4,"XP05"
"FWEHWECRKAJO","M4",-0.805670755600396,-0.5,5,"XP05"
"FWEHWECRKAJO","B7",-0.805670755600396,0.5,6,"XP05"
"FWEHWECRKAJO","M8",-0.805670755600396,-0.5,4,"XP05"
"FWEHWECRKAJO","M6",-0.805670755600396,-0.5,5,"XP05"
"FWEHWECRKAJO","B6",-0.805670755600396,0.5,5,"XP05"
"FWEHWECRKAJO","M5",-0.805670755600396,-0.5,4,"XP05"
"FWEHWECRKAJO","M2",-0.805670755600396,-0.5,6,"XP05"
"FWEHWECRKAJO","M7",-0.805670755600396,-0.5,5,"XP05"
"FWEHWECRKAJO","M3",-0.805670755600396,-0.5,5,"XP05"
"FWEHWECRKAJO","M1",-0.805670755600396,-0.5,4,"XP05"
"FWEHWECRKAJO","B8",-0.805670755600396,0.5,6,"XP05"
"FWEHWECRKAJO","B1",-0.805670755600396,0.5,5,"XP05"
"GWKXXZIYFNDQ","M6",-0.589483518199161,-0.5,8,"XP05"
"GWKXXZIYFNDQ","B3",-0.589483518199161,0.5,2,"XP05"
"GWKXXZIYFNDQ","B1",-0.589483518199161,0.5,2,"XP05"
"GWKXXZIYFNDQ","B2",-0.589483518199161,0.5,2,"XP05"
"GWKXXZIYFNDQ","M3",-0.589483518199161,-0.5,8,"XP05"
"GWKXXZIYFNDQ","M2",-0.589483518199161,-0.5,8,"XP05"
"GWKXXZIYFNDQ","M5",-0.589483518199161,-0.5,8,"XP05"
"GWKXXZIYFNDQ","M1",-0.589483518199161,-0.5,8,"XP05"
"GWKXXZIYFNDQ","B7",-0.589483518199161,0.5,2,"XP05"
"GWKXXZIYFNDQ","B6",-0.589483518199161,0.5,2,"XP05"
"GWKXXZIYFNDQ","M4",-0.589483518199161,-0.5,8,"XP05"
"GWKXXZIYFNDQ","B8",-0.589483518199161,0.5,2,"XP05"
"GWKXXZIYFNDQ","M7",-0.589483518199161,-0.5,8,"XP05"
"GWKXXZIYFNDQ","B4",-0.589483518199161,0.5,2,"XP05"
"GWKXXZIYFNDQ","M8",-0.589483518199161,-0.5,8,"XP05"
"GWKXXZIYFNDQ","B5",-0.589483518199161,0.5,2,"XP05"
"HLSIGSELAZZS","M3",-0.66154593066624,-0.5,8,"XP05"
"HLSIGSELAZZS","B5",-0.66154593066624,0.5,8,"XP05"
"HLSIGSELAZZS","B3",-0.66154593066624,0.5,7,"XP05"
"HLSIGSELAZZS","B2",-0.66154593066624,0.5,8,"XP05"
"HLSIGSELAZZS","M7",-0.66154593066624,-0.5,2,"XP05"
"HLSIGSELAZZS","B1",-0.66154593066624,0.5,8,"XP05"
"HLSIGSELAZZS","B8",-0.66154593066624,0.5,4,"XP05"
"HLSIGSELAZZS","B7",-0.66154593066624,0.5,7,"XP05"
"HLSIGSELAZZS","B6",-0.66154593066624,0.5,3,"XP05"
"HLSIGSELAZZS","M8",-0.66154593066624,-0.5,2,"XP05"
"HLSIGSELAZZS","M6",-0.66154593066624,-0.5,1,"XP05"
"HLSIGSELAZZS","M4",-0.66154593066624,-0.5,1,"XP05"
"HLSIGSELAZZS","M5",-0.66154593066624,-0.5,2,"XP05"
"HLSIGSELAZZS","M2",-0.66154593066624,-0.5,3,"XP05"
"HLSIGSELAZZS","M1",-0.66154593066624,-0.5,2,"XP05"
"HLSIGSELAZZS","B4",-0.66154593066624,0.5,8,"XP05"
"HWUATYZBXYPL","M3",0.779702318675323,-0.5,9,"XP05"
"HWUATYZBXYPL","M6",0.779702318675323,-0.5,9,"XP05"
"HWUATYZBXYPL","B6",0.779702318675323,0.5,9,"XP05"
"HWUATYZBXYPL","B1",0.779702318675323,0.5,9,"XP05"
"HWUATYZBXYPL","M7",0.779702318675323,-0.5,9,"XP05"
"HWUATYZBXYPL","M8",0.779702318675323,-0.5,9,"XP05"
"HWUATYZBXYPL","B8",0.779702318675323,0.5,9,"XP05"
"HWUATYZBXYPL","B4",0.779702318675323,0.5,9,"XP05"
"HWUATYZBXYPL","M5",0.779702318675323,-0.5,9,"XP05"
"HWUATYZBXYPL","M4",0.779702318675323,-0.5,9,"XP05"
"HWUATYZBXYPL","B7",0.779702318675323,0.5,1,"XP05"
"HWUATYZBXYPL","M1",0.779702318675323,-0.5,9,"XP05"
"HWUATYZBXYPL","M2",0.779702318675323,-0.5,9,"XP05"
"HWUATYZBXYPL","B2",0.779702318675323,0.5,1,"XP05"
"HWUATYZBXYPL","B5",0.779702318675323,0.5,1,"XP05"
"HWUATYZBXYPL","B3",0.779702318675323,0.5,1,"XP05"
"IBJBVXOLUEIO","B3",-1.09392040546871,0.5,1,"XP05"
"IBJBVXOLUEIO","M3",-1.09392040546871,-0.5,9,"XP05"
"IBJBVXOLUEIO","M1",-1.09392040546871,-0.5,9,"XP05"
"IBJBVXOLUEIO","M6",-1.09392040546871,-0.5,9,"XP05"
"IBJBVXOLUEIO","M8",-1.09392040546871,-0.5,9,"XP05"
"IBJBVXOLUEIO","M2",-1.09392040546871,-0.5,9,"XP05"
"IBJBVXOLUEIO","B7",-1.09392040546871,0.5,1,"XP05"
"IBJBVXOLUEIO","M7",-1.09392040546871,-0.5,9,"XP05"
"IBJBVXOLUEIO","M5",-1.09392040546871,-0.5,9,"XP05"
"IBJBVXOLUEIO","M4",-1.09392040546871,-0.5,9,"XP05"
"IBJBVXOLUEIO","B1",-1.09392040546871,0.5,1,"XP05"
"IBJBVXOLUEIO","B5",-1.09392040546871,0.5,1,"XP05"
"IBJBVXOLUEIO","B2",-1.09392040546871,0.5,1,"XP05"
"IBJBVXOLUEIO","B4",-1.09392040546871,0.5,1,"XP05"
"IBJBVXOLUEIO","B8",-1.09392040546871,0.5,1,"XP05"
"IBJBVXOLUEIO","B6",-1.09392040546871,0.5,1,"XP05"
"IRCAHPRGBLFS","M7",-0.0850466309296147,-0.5,3,"XP05"
"IRCAHPRGBLFS","B8",-0.0850466309296147,0.5,7,"XP05"
"IRCAHPRGBLFS","B3",-0.0850466309296147,0.5,8,"XP05"
"IRCAHPRGBLFS","M5",-0.0850466309296147,-0.5,2,"XP05"
"IRCAHPRGBLFS","B4",-0.0850466309296147,0.5,8,"XP05"
"IRCAHPRGBLFS","B5",-0.0850466309296147,0.5,7,"XP05"
"IRCAHPRGBLFS","B6",-0.0850466309296147,0.5,5,"XP05"
"IRCAHPRGBLFS","M3",-0.0850466309296147,-0.5,3,"XP05"
"IRCAHPRGBLFS","M8",-0.0850466309296147,-0.5,3,"XP05"
"IRCAHPRGBLFS","M2",-0.0850466309296147,-0.5,3,"XP05"
"IRCAHPRGBLFS","M6",-0.0850466309296147,-0.5,2,"XP05"
"IRCAHPRGBLFS","B2",-0.0850466309296147,0.5,6,"XP05"
"IRCAHPRGBLFS","M4",-0.0850466309296147,-0.5,3,"XP05"
"IRCAHPRGBLFS","B7",-0.0850466309296147,0.5,7,"XP05"
"IRCAHPRGBLFS","B1",-0.0850466309296147,0.5,5,"XP05"
"IRCAHPRGBLFS","M1",-0.0850466309296147,-0.5,2,"XP05"
"JJCSDCSUVPNM","M5",-0.0850466309296147,-0.5,5,"XP05"
"JJCSDCSUVPNM","M8",-0.0850466309296147,-0.5,5,"XP05"
"JJCSDCSUVPNM","B5",-0.0850466309296147,0.5,6,"XP05"
"JJCSDCSUVPNM","B6",-0.0850466309296147,0.5,7,"XP05"
"JJCSDCSUVPNM","M6",-0.0850466309296147,-0.5,6,"XP05"
"JJCSDCSUVPNM","B7",-0.0850466309296147,0.5,7,"XP05"
"JJCSDCSUVPNM","M4",-0.0850466309296147,-0.5,7,"XP05"
"JJCSDCSUVPNM","M3",-0.0850466309296147,-0.5,6,"XP05"
"JJCSDCSUVPNM","M2",-0.0850466309296147,-0.5,5,"XP05"
"JJCSDCSUVPNM","M1",-0.0850466309296147,-0.5,4,"XP05"
"JJCSDCSUVPNM","B4",-0.0850466309296147,0.5,7,"XP05"
"JJCSDCSUVPNM","B8",-0.0850466309296147,0.5,6,"XP05"
"JJCSDCSUVPNM","B3",-0.0850466309296147,0.5,7,"XP05"
"JJCSDCSUVPNM","B1",-0.0850466309296147,0.5,7,"XP05"
"JJCSDCSUVPNM","M7",-0.0850466309296147,-0.5,6,"XP05"
"JJCSDCSUVPNM","B2",-0.0850466309296147,0.5,7,"XP05"
"JTGTNOSDMQZC","B5",-1.02185799300163,0.5,3,"XP05"
"JTGTNOSDMQZC","B1",-1.02185799300163,0.5,2,"XP05"
"JTGTNOSDMQZC","M5",-1.02185799300163,-0.5,7,"XP05"
"JTGTNOSDMQZC","M2",-1.02185799300163,-0.5,8,"XP05"
"JTGTNOSDMQZC","B7",-1.02185799300163,0.5,2,"XP05"
"JTGTNOSDMQZC","B6",-1.02185799300163,0.5,2,"XP05"
"JTGTNOSDMQZC","B8",-1.02185799300163,0.5,2,"XP05"
"JTGTNOSDMQZC","M4",-1.02185799300163,-0.5,7,"XP05"
"JTGTNOSDMQZC","B3",-1.02185799300163,0.5,1,"XP05"
"JTGTNOSDMQZC","B4",-1.02185799300163,0.5,2,"XP05"
"JTGTNOSDMQZC","M3",-1.02185799300163,-0.5,9,"XP05"
"JTGTNOSDMQZC","M6",-1.02185799300163,-0.5,8,"XP05"
"JTGTNOSDMQZC","M8",-1.02185799300163,-0.5,7,"XP05"
"JTGTNOSDMQZC","M7",-1.02185799300163,-0.5,8,"XP05"
"JTGTNOSDMQZC","B2",-1.02185799300163,0.5,2,"XP05"
"JTGTNOSDMQZC","M1",-1.02185799300163,-0.5,8,"XP05"
"JUYPXUTAFNUG","B8",-0.445358693265005,0.5,3,"XP05"
"JUYPXUTAFNUG","B2",-0.445358693265005,0.5,2,"XP05"
"JUYPXUTAFNUG","B5",-0.445358693265005,0.5,3,"XP05"
"JUYPXUTAFNUG","B7",-0.445358693265005,0.5,3,"XP05"
"JUYPXUTAFNUG","M2",-0.445358693265005,-0.5,7,"XP05"
"JUYPXUTAFNUG","M8",-0.445358693265005,-0.5,8,"XP05"
"JUYPXUTAFNUG","B1",-0.445358693265005,0.5,2,"XP05"
"JUYPXUTAFNUG","M7",-0.445358693265005,-0.5,8,"XP05"
"JUYPXUTAFNUG","M1",-0.445358693265005,-0.5,8,"XP05"
"JUYPXUTAFNUG","B6",-0.445358693265005,0.5,4,"XP05"
"JUYPXUTAFNUG","M6",-0.445358693265005,-0.5,8,"XP05"
"JUYPXUTAFNUG","B3",-0.445358693265005,0.5,5,"XP05"
"JUYPXUTAFNUG","M5",-0.445358693265005,-0.5,6,"XP05"
"JUYPXUTAFNUG","M4",-0.445358693265005,-0.5,8,"XP05"
"JUYPXUTAFNUG","B4",-0.445358693265005,0.5,2,"XP05"
"JUYPXUTAFNUG","M3",-0.445358693265005,-0.5,4,"XP05"
"KDOCLXSODSJJ","M3",0.347327843872854,-0.5,5,"XP05"
"KDOCLXSODSJJ","B7",0.347327843872854,0.5,4,"XP05"
"KDOCLXSODSJJ","M8",0.347327843872854,-0.5,3,"XP05"
"KDOCLXSODSJJ","M6",0.347327843872854,-0.5,5,"XP05"
"KDOCLXSODSJJ","M4",0.347327843872854,-0.5,5,"XP05"
"KDOCLXSODSJJ","B1",0.347327843872854,0.5,4,"XP05"
"KDOCLXSODSJJ","B2",0.347327843872854,0.5,2,"XP05"
"KDOCLXSODSJJ","M2",0.347327843872854,-0.5,3,"XP05"
"KDOCLXSODSJJ","B4",0.347327843872854,0.5,1,"XP05"
"KDOCLXSODSJJ","M1",0.347327843872854,-0.5,3,"XP05"
"KDOCLXSODSJJ","M7",0.347327843872854,-0.5,3,"XP05"
"KDOCLXSODSJJ","B8",0.347327843872854,0.5,1,"XP05"
"KDOCLXSODSJJ","M5",0.347327843872854,-0.5,4,"XP05"
"KDOCLXSODSJJ","B5",0.347327843872854,0.5,2,"XP05"
"KDOCLXSODSJJ","B6",0.347327843872854,0.5,2,"XP05"
"KDOCLXSODSJJ","B3",0.347327843872854,0.5,2,"XP05"
"KETRQWSQHIEG","M3",0.347327843872854,-0.5,5,"XP05"
"KETRQWSQHIEG","B2",0.347327843872854,0.5,5,"XP05"
"KETRQWSQHIEG","M5",0.347327843872854,-0.5,5,"XP05"
"KETRQWSQHIEG","B3",0.347327843872854,0.5,5,"XP05"
"KETRQWSQHIEG","B6",0.347327843872854,0.5,5,"XP05"
"KETRQWSQHIEG","B7",0.347327843872854,0.5,5,"XP05"
"KETRQWSQHIEG","B8",0.347327843872854,0.5,5,"XP05"
"KETRQWSQHIEG","B4",0.347327843872854,0.5,5,"XP05"
"KETRQWSQHIEG","M6",0.347327843872854,-0.5,5,"XP05"
"KETRQWSQHIEG","B5",0.347327843872854,0.5,5,"XP05"
"KETRQWSQHIEG","M2",0.347327843872854,-0.5,5,"XP05"
"KETRQWSQHIEG","B1",0.347327843872854,0.5,5,"XP05"
"KETRQWSQHIEG","M7",0.347327843872854,-0.5,5,"XP05"
"KETRQWSQHIEG","M4",0.347327843872854,-0.5,5,"XP05"
"KETRQWSQHIEG","M1",0.347327843872854,-0.5,5,"XP05"
"KETRQWSQHIEG","M8",0.347327843872854,-0.5,5,"XP05"
"KQBNQSQJLJAT","B2",1.21207679347779,0.5,6,"XP05"
"KQBNQSQJLJAT","M6",1.21207679347779,-0.5,6,"XP05"
"KQBNQSQJLJAT","B3",1.21207679347779,0.5,4,"XP05"
"KQBNQSQJLJAT","B4",1.21207679347779,0.5,4,"XP05"
"KQBNQSQJLJAT","M2",1.21207679347779,-0.5,6,"XP05"
"KQBNQSQJLJAT","M4",1.21207679347779,-0.5,5,"XP05"
"KQBNQSQJLJAT","M5",1.21207679347779,-0.5,5,"XP05"
"KQBNQSQJLJAT","M3",1.21207679347779,-0.5,6,"XP05"
"KQBNQSQJLJAT","M8",1.21207679347779,-0.5,6,"XP05"
"KQBNQSQJLJAT","B6",1.21207679347779,0.5,5,"XP05"
"KQBNQSQJLJAT","B7",1.21207679347779,0.5,4,"XP05"
"KQBNQSQJLJAT","B5",1.21207679347779,0.5,3,"XP05"
"KQBNQSQJLJAT","B8",1.21207679347779,0.5,5,"XP05"
"KQBNQSQJLJAT","M7",1.21207679347779,-0.5,6,"XP05"
"KQBNQSQJLJAT","M1",1.21207679347779,-0.5,6,"XP05"
"KQBNQSQJLJAT","B1",1.21207679347779,0.5,5,"XP05"
"LGPMPTEKWHAU","M3",0.0590781940045415,-0.5,5,"XP05"
"LGPMPTEKWHAU","M5",0.0590781940045415,-0.5,5,"XP05"
"LGPMPTEKWHAU","M8",0.0590781940045415,-0.5,5,"XP05"
"LGPMPTEKWHAU","B5",0.0590781940045415,0.5,4,"XP05"
"LGPMPTEKWHAU","M1",0.0590781940045415,-0.5,6,"XP05"
"LGPMPTEKWHAU","B8",0.0590781940045415,0.5,5,"XP05"
"LGPMPTEKWHAU","B3",0.0590781940045415,0.5,4,"XP05"
"LGPMPTEKWHAU","B6",0.0590781940045415,0.5,6,"XP05"
"LGPMPTEKWHAU","B2",0.0590781940045415,0.5,4,"XP05"
"LGPMPTEKWHAU","M4",0.0590781940045415,-0.5,5,"XP05"
"LGPMPTEKWHAU","M6",0.0590781940045415,-0.5,5,"XP05"
"LGPMPTEKWHAU","M7",0.0590781940045415,-0.5,5,"XP05"
"LGPMPTEKWHAU","M2",0.0590781940045415,-0.5,5,"XP05"
"LGPMPTEKWHAU","B7",0.0590781940045415,0.5,4,"XP05"
"LGPMPTEKWHAU","B4",0.0590781940045415,0.5,4,"XP05"
